,date,time,type,order id,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
380,2019-06-24,6:49:26 PM PDT,Refund,701-1883033-2568260,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,West Vancouver,British Columbia,V7V 1P9,-39.85,-4.78,-0.0,14.65
381,2019-06-24,8:35:48 PM PDT,Refund,701-9369615-6725064,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,surrey,British Columbia,V4A 8H6,-69.36,-8.32,-0.0,29.15
382,2019-06-25,6:54:02 AM PDT,Refund,702-9897071-6641844,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Richmond Hill,Ontario,L4E 3L8,-9.3,-0.59,-0.0,2.67
383,2019-06-25,7:46:14 AM PDT,Refund,701-5132954-9012204,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Cambridge,Ontario,N1T 1Z8,-39.85,-4.78,-0.0,14.65
384,2019-06-25,11:12:08 AM PDT,Refund,701-5425562-5486612,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1.0,Niagara On The Lake,Ontario,L0S 1J0,-27.9,-3.35,-7.9,10.32
385,2019-06-25,3:15:39 PM PDT,Refund,702-8357179-7534641,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Winnipeg,Manitoba,R3R 0M7,-125.0,-15.0,-0.0,0.0
386,2019-06-25,5:39:07 PM PDT,Refund,702-0944967-0758646,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (White and White),2.0,Brampton,ON,L6Y 3P2,-111.9,-13.42,-0.0,48.06
387,2019-06-26,2:04:24 AM PDT,Refund,702-2256736-9620239,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),2.0,Vancouver,BC,V6Z 3G7,-91.7,-11.01,-0.0,36.62
388,2019-06-26,9:27:44 AM PDT,Refund,701-7155056-6042629,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,London,Ontario,N6M 0B4,-69.36,-8.32,-0.0,29.15
389,2019-06-26,3:52:43 PM PDT,Refund,701-5517359-6290619,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Etobicoke,Ontario,M9V 2B4,-39.85,-4.78,-0.0,14.65
390,2019-06-26,5:42:42 PM PDT,Refund,702-6408109-8765841,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Brampton,Ontario,L6Y 0K2,-45.85,-5.5,-0.0,18.31
391,2019-06-26,7:52:19 PM PDT,Refund,701-2655656-0070666,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Surrey,British Columbia,V4A 9X2,-70.0,-8.4,-0.0,29.15
392,2019-06-27,4:45:07 PM PDT,Refund,701-7099228-6844234,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,St-Joseph-du-lac,Quebec,J0N 1M0,-39.85,-4.78,-0.0,14.65
393,2019-06-28,10:31:07 AM PDT,Refund,701-3746592-6763446,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Richmond,British Columbia,V7C 4E7,-45.85,-5.5,-0.0,18.31
394,2019-06-28,1:58:12 PM PDT,Refund,702-6943906-8751454,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Ottawa,Ontario,K2J 3H3,-39.85,-4.78,-0.0,14.65
395,2019-07-02,9:04:52 AM PDT,Refund,702-4540188-9834640,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Markham,Ontario,L6B 0X1,-39.85,-4.78,-0.0,14.65
396,2019-07-02,2:01:08 PM PDT,Refund,702-8659757-9313845,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Longueuil,Quebec,J4K 1A4,-39.85,-4.78,-0.0,14.65
397,2019-07-03,12:13:12 AM PDT,Refund,702-8086328-7797847,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1.0,Ottawa,Ontario,K1V 9M8,-26.5,-2.54,-0.0,9.0
398,2019-07-03,6:32:34 PM PDT,Refund,701-5871526-7233845,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Maple Ridge,British Columbia,V2X 0L7,-45.85,-5.5,-0.0,18.31
399,2019-07-04,11:32:52 AM PDT,Refund,702-9419693-3950611,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Longueuil,Quebec,J4K 1A4,-39.85,-4.78,-0.0,14.65
400,2019-07-04,7:34:02 PM PDT,Refund,701-1698012-4029861,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Langley,British Columbia,V2Y 3J3,-39.85,-4.78,-0.0,14.65
401,2019-07-05,3:39:59 PM PDT,Refund,701-8934353-3300230,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Toronto,Ontario,M8Z 5W9,-125.0,-15.0,-0.0,0.0
402,2019-07-05,4:00:22 PM PDT,Refund,702-7000700-5589053,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Scarborough,Ontario,M1G 2H3,-69.36,-8.32,-0.0,29.15
403,2019-07-05,8:19:27 PM PDT,Refund,701-2444617-9443460,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Surrey,British Columbia,V3T 5K8,-45.85,-5.5,-0.0,18.31
404,2019-07-06,1:24:48 PM PDT,Refund,702-9910873-4237824,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),3.0,Woodbridge,Ontario,L4L 6P7,-119.55,-14.35,-0.0,43.95
405,2019-07-07,8:31:22 AM PDT,Refund,701-9444094-4975423,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Stoney Creek,Ontario,L8E 1S4,-39.85,-4.78,-0.0,14.65
406,2019-07-07,10:58:49 AM PDT,Refund,702-7209895-7449845,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,BRAMPTON,ON,L6V4S3,0.0,-0.0,-0.0,14.65
407,2019-07-07,11:49:06 PM PDT,Refund,702-8112140-3949055,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L7A5A7,-39.85,-4.78,-0.0,14.65
408,2019-07-08,7:40:58 AM PDT,Refund,702-0660109-8715428,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Brampton,Ontario,L6S 3P2,-45.85,-11.01,-0.0,18.31
409,2019-07-08,7:40:58 AM PDT,Refund,702-0660109-8715428,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Brampton,Ontario,L6S 3P2,-45.85,-0.0,-0.0,18.31
410,2019-07-08,8:40:07 AM PDT,Refund,701-7108255-5990645,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Windsor,Ontario,N8T 3B4,-39.85,-4.78,-0.0,14.65
411,2019-07-09,6:42:42 AM PDT,Refund,701-8695484-3112238,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Lively,Ontario,P3Y 1M6,-39.85,-4.78,-0.0,14.65
412,2019-07-09,11:50:26 AM PDT,Refund,701-7107232-0462629,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Etobicoke,Ontario,M9W7J5,-39.85,-4.78,-0.0,14.65
413,2019-07-09,1:29:03 PM PDT,Refund,702-9926644-7223465,,PRK-12-08(A),360 Electrode Gel 250 Gram,1.0,Toronto,ON,M4M 1V5,-11.4,-0.73,-0.0,0.0
414,2019-07-09,2:26:44 PM PDT,Refund,701-9330683-0051411,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Vancouver,British Columbia,V6Z 2N1,-45.75,-5.49,-0.0,18.31
415,2019-07-09,5:31:28 PM PDT,Refund,702-6229816-0082616,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Etobicoke,Ontario,M9W7J5,-39.85,-4.78,-0.0,14.65
416,2019-07-09,9:43:33 PM PDT,Refund,701-4704168-2378637,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),2.0,north vancouver,British Columbia,V7M 0A7,-79.7,-9.57,-0.0,29.3
417,2019-07-09,11:45:11 PM PDT,Refund,701-6557732-8256253,MDL-NON80328,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1.0,Saskatoon,Saskatchewan,S7V 1J4,-14.5,-0.93,-0.0,3.43
418,2019-07-11,9:36:42 AM PDT,Refund,701-4159326-7845032,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6V 4T3,-39.85,-4.78,-0.0,14.65
419,2019-07-11,3:22:23 PM PDT,Refund,702-4525162-6489850,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),3.0,Delta,British Columbia,V4C 3C8,-119.55,-14.35,-0.0,43.95
420,2019-07-11,7:25:25 PM PDT,Refund,702-3504278-0778661,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1.0,Coquitlam,British Columbia,V3K 5S3,-14.5,-1.39,-0.0,4.04
421,2019-07-12,12:15:42 PM PDT,Refund,701-1484085-9657868,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Lachine,Quebec,H8S 2Y2,0.0,-0.0,-3.94,2.67
422,2019-07-12,5:11:17 PM PDT,Refund,701-3419249-0130606,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Hamilton,Ontario,L8P 3H3,-39.85,-4.78,-0.0,14.65
423,2019-07-13,6:17:06 AM PDT,Refund,701-5884491-5323412,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Edmonton,Alberta,T6J 6T1,-43.85,-5.26,-0.0,18.31
424,2019-07-14,3:15:27 PM PDT,Refund,701-7225241-5388212,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6X5N1,-39.85,-4.78,-0.0,14.65
425,2019-07-15,11:36:21 AM PDT,Refund,701-5387123-7497813,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L7A 2R6,-39.85,-4.78,-0.0,14.65
426,2019-07-16,8:23:24 AM PDT,Refund,701-4770508-3011455,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Ajax,Ontario,L1S 2X4,0.0,-0.0,-5.62,18.31
427,2019-07-17,3:36:46 PM PDT,Refund,701-7081092-7057027,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Oakville,ON,L6M1N5,-87.99,-10.56,-0.0,42.7
428,2019-07-19,10:50:10 AM PDT,Refund,702-4601585-4296228,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Toronto,ON,M6G 3L1,-39.85,-4.78,-0.0,14.65
429,2019-07-19,1:22:57 PM PDT,Refund,701-8598074-6382624,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1.0,Victoria,British Columbia,V9A 2X9,-43.85,-5.26,-7.32,18.31
430,2019-07-19,11:49:39 PM PDT,Refund,702-3100799-8069049,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1.0,Oakville,Ontario,L6M 0L1,-26.49,-2.54,-0.0,9.0
431,2019-07-23,1:42:35 PM PDT,Refund,702-7817642-3669066,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,north york,Ontario,M2J0A9,-37.5,-4.5,-0.0,16.26
432,2019-07-24,11:12:59 AM PDT,Refund,702-6902479-6463405,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L7A4C4,-39.85,-4.78,-0.0,14.65
433,2019-07-24,12:46:57 PM PDT,Refund,701-5680070-6552236,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Toronto,Ontario,M6M 2J4,0.0,-0.0,-1.44,2.67
434,2019-07-25,7:07:47 AM PDT,Refund,701-9488699-4085037,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Brampton,Ontario,L6T 1L4,-39.85,-4.78,-0.0,14.65
435,2019-07-25,8:37:08 AM PDT,Refund,701-1052133-9501068,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Colpitts Settlement,New Brunswick,E4J 2X9,-8.8,-0.56,-0.0,2.67
436,2019-07-26,12:07:48 PM PDT,Refund,701-0169626-7116256,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Edmonton,Alberta,T5Z 3T5,-39.85,-4.78,-0.0,14.65
437,2019-07-27,8:47:44 AM PDT,Refund,702-8373823-2553060,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,HALIFAX,NS,B3K 4P0,-39.85,-4.78,-0.0,14.65
438,2019-07-29,7:12:51 AM PDT,Refund,701-0355284-4840204,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Montreal,Quebec,H4B 1X9,-125.0,-15.0,-0.0,0.0
439,2019-07-31,3:48:02 PM PDT,Refund,701-1624522-7683406,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Belle River,Ontario,N0R 1A0,-39.85,-4.78,-0.0,14.65
440,2019-08-01,5:16:50 PM PDT,Refund,702-1711551-4744264,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Dundas,Ontario,L9H 0A6,-39.85,-4.78,-0.0,14.65
441,2019-08-01,6:15:47 PM PDT,Refund,702-3007466-4338669,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1.0,Halifax,Nova Scotia,B3J 0C4,0.0,-0.0,-0.0,27.4
442,2019-08-05,12:08:10 PM PDT,Refund,701-8946580-6500216,,LUX-NEO250B,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Dollard-Des-Ormeaux,Quebec,H9G 1R2,-59.0,-7.08,-0.0,27.21
443,2019-08-09,12:49:23 AM PDT,Refund,701-7196177-4647465,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Cambridge,Ontario,N1T 1N9,-39.85,-4.78,-0.0,14.65
444,2019-08-09,6:13:38 PM PDT,Refund,701-3454994-1747433,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,Toronto,Ontario,M4Y 2X5,-36.62,-4.39,-0.0,16.26
445,2019-08-12,11:25:19 AM PDT,Refund,701-4566765-3209008,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Victoria,British Columbia,V9C 0E1,-39.85,-4.78,-0.0,14.65
446,2019-08-12,9:52:49 PM PDT,Refund,702-4161192-3867440,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1.0,Toronto,Ontario,M5L 1A9,-26.49,-2.54,-0.0,9.0
447,2019-08-13,5:16:43 PM PDT,Refund,702-5344975-2974654,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Toronto,Ontario,M3C 0L9,-71.49,-8.58,-0.0,29.15
448,2019-08-13,7:46:39 PM PDT,Refund,702-6335330-0268233,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Victoria,British Columbia,V8T 2B1,-70.0,-8.4,-0.0,29.15
449,2019-08-14,8:13:56 PM PDT,Refund,702-1695211-0783427,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Edmonton,Alberta,T6R 2V5,-71.49,-8.58,-0.0,29.15
450,2019-08-15,8:23:40 AM PDT,Refund,702-4028049-6477834,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Milton,Ontario,L9T 8L6,-39.85,-4.78,-0.0,14.65
451,2019-08-16,2:52:41 PM PDT,Refund,702-7037304-4627455,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1.0,Langley,British Columbia,V1M 2X2,-13.65,-1.64,-0.0,1.66
452,2019-08-20,1:00:06 PM PDT,Refund,701-0261110-5419414,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,RURAL WESTLOCK COUNTY,Alberta,T0G 1W0,-8.8,-0.56,-0.0,2.67
453,2019-08-22,9:25:43 AM PDT,Refund,701-3943687-2605857,,OMR-BP710N(B),"Omron 3 Series Upper Arm Blood Pressure Monitor, 0.55 Kilograms",1.0,Victoria,British Columbia,V9C 0P1,-64.99,-7.8,-0.0,0.0
454,2019-08-24,4:03:24 PM PDT,Refund,702-7573958-2398637,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,2.0,Toronto,Ontario,M4Y 2W4,-62.0,-7.44,-0.0,32.52
455,2019-08-24,4:27:28 PM PDT,Refund,702-1022674-5057814,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,Newmarket,Ontario,L3Y0E4,-31.0,-3.72,-0.0,16.26
456,2019-08-28,4:21:19 AM PDT,Refund,701-8885150-7780203,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Burnaby,British Columbia,V3N 2A8,-72.0,-8.64,-0.0,29.15
457,2019-08-30,6:50:06 AM PDT,Refund,702-2526354-7845858,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,kitchener,Ontario,N2A 1R6,-31.0,-3.72,-4.26,16.26
458,2019-08-30,10:11:36 AM PDT,Refund,702-4588438-0737835,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1.0,Kingston,Ontario,K7M 2H3,-31.0,-3.72,-0.0,16.26
459,2019-08-30,4:24:39 PM PDT,Refund,701-8986079-2472265,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Kelowna,British Columbia,V1P 1L2,-78.99,-9.48,-0.0,29.15
460,2019-08-30,10:09:07 PM PDT,Refund,702-0053898-6868207,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Marmora,Ontario,K0K 2M0,-125.0,-15.0,-0.0,0.0
461,2019-09-02,10:18:03 AM PDT,Refund,701-0894526-5001841,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Sunderland,Ontario,L0C 1H0,-72.0,-8.64,-0.0,29.15
462,2019-09-03,6:31:56 PM PDT,Refund,702-7187049-8454600,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Stratford,Ontario,N5A 7M6,-86.99,-10.44,-0.0,42.7
463,2019-09-04,8:10:20 AM PDT,Refund,701-2356344-9973006,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,EDMONTON,Alberta,T5Y 3L5,-125.0,-15.0,-0.0,0.0
464,2019-09-05,3:31:36 PM PDT,Refund,701-7192182-1026634,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1.0,Moncton,New Brunswick,E1E 3R3,-39.85,-4.78,-0.0,14.65
465,2019-09-05,4:06:06 PM PDT,Refund,702-6027124-2099445,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,London,Ontario,N6K 4R1,-86.44,-10.38,-0.0,42.7
466,2019-09-06,5:03:09 PM PDT,Refund,702-6311673-8145003,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1.0,Burnaby,British Columbia,V5B 4X4,-29.0,-3.48,-0.0,10.32
467,2019-09-09,10:43:12 AM PDT,Refund,701-3919821-4950618,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1.0,Toronto,Ontario,M6J 3L4,-26.49,-2.54,-0.0,9.0
468,2019-09-09,10:49:29 AM PDT,Refund,702-7697947-9811426,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Brampton,Ontario,L6Y6A9,-78.99,-9.48,-0.0,29.15
469,2019-09-10,2:56:27 PM PDT,Refund,701-1618429-7030619,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Beaconsfield,Quebec,H9W 6E6,-125.0,-15.0,-0.0,0.0
470,2019-09-10,5:23:30 PM PDT,Refund,701-4889344-5366608,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Ottawa,Ontario,K1G 4G3,-78.99,-9.48,-0.0,29.15
471,2019-09-11,11:22:23 AM PDT,Refund,702-8727237-5722636,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1.0,Halifax,Nova Scotia,B3S 1S9,-30.0,-3.6,-0.0,10.32
472,2019-09-11,11:35:13 AM PDT,Refund,701-9761143-0509801,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1.0,Edmonton,Alberta,T6W 2K4,-78.99,-9.48,-0.0,29.15
473,2019-09-12,9:10:56 AM PDT,Refund,701-4521463-6553010,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Scarborough,Ontario,M1V 3P2,-87.74,-10.53,-0.0,42.7
474,2019-09-12,5:05:19 PM PDT,Refund,702-7200794-7736263,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1.0,Windsor,Ontario,N8W 4A8,-9.99,-0.64,-0.0,2.67
475,2019-09-18,7:42:27 AM PDT,Refund,702-9497652-1519425,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,Markham,Ontario,L3P 4K3,-86.99,-10.44,-0.0,42.7
476,2019-09-19,8:47:18 PM PDT,Refund,701-2905068-2637808,,OMR-BP710N(B),"Omron 3 Series Upper Arm Blood Pressure Monitor, 0.55 Kilograms",1.0,North York,Ontario,M3A 3A7,0.0,-0.0,-0.0,0.0
477,2019-09-20,1:54:13 PM PDT,Refund,701-1248662-0793030,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Stittsville,Ontario,K2V 0E9,-125.0,-15.0,-0.0,0.0
478,2019-09-20,11:10:02 PM PDT,Refund,702-8246416-1350625,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1.0,Woodbridge,Ontario,L4H 4R3,0.0,-0.0,-7.42,0.0
479,2019-09-22,1:06:34 AM PDT,Refund,701-7075232-6565869,,OMR-BP785N,OMRON BP785N 10 Series Upper Arm Blood Pressure Monitor,1.0,Okotoks,Alberta,T1S 1T7,-125.0,-12.0,-0.0,48.64
480,2019-09-22,1:47:40 PM PDT,Refund,702-0729918-5960250,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1.0,bradford,Ontario,L3Z 3N2,-86.44,-10.38,-0.0,42.7
