date,time,type,order id,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
2019-01-02,11:32:59 PM PST,Order,701-9007422-8930618,,LUX-NEO320W,Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1,St. Catharines,Ontario,L2R2S3,69.85,0,-7.35,27.4
2019-01-02,11:40:14 PM PST,Order,701-8369796-0363437,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Mississauga,Ontario,L5G 1S7,31,-3.72,-11.96,9.82
2019-01-02,11:46:41 PM PST,Order,701-4673890-5809017,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Vancouver,BC,V5S 4S6,16.8,-2.02,-6.11,0
2019-01-02,11:47:56 PM PST,Order,702-0610363-9584216,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Port Coquitlam,British Columbia,V3C 6G5,13.35,-2,-6.11,1.72
2019-01-02,11:51:56 PM PST,Order,701-2276836-7730636,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,London,Ontario,N6G 2R4,49.95,-7.49,-7.35,24.03
2019-01-02,11:54:00 PM PST,Order,702-6178406-0512263,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Richmond,British Columbia,V7C 1T7,67.9,-10.19,-6.11,29.15
2019-01-02,11:57:23 PM PST,Order,701-3083388-1832201,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,"Kamloops, BC",BC,V2E0B1,13.35,-2,-13.08,1.72
2019-01-02,11:59:45 PM PST,Order,701-1344258-6424269,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,Victoria,British Columbia,V9B 0R8,49.95,-7.49,-6.83,24.03
2019-01-03,12:00:24 AM PST,Order,702-2713895-8124230,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Coldstream,British Columbia,V1B 1Z3,67.9,-10.19,-6.11,29.15
2019-01-03,12:00:24 AM PST,Order,701-4426576-4152233,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Mission,BC,V2V 6S4,67.9,-10.19,-6.11,29.15
2019-01-03,12:02:26 AM PST,Order,701-4714313-1444234,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Kelowna,British Columbia,V1V 1X2,13.7,-2.06,-6.11,1.66
2019-01-03,12:02:29 AM PST,Order,702-0701871-5457814,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Ladysmith,British Columbia,V9G 1A4,14.95,-1.79,-6.11,0
2019-01-03,12:24:40 AM PST,Order,701-5562838-5909015,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Edmonton,Alberta,T6B 0R7,12,-1.8,-5.75,0
2019-01-03,12:26:23 AM PST,Order,702-2311227-7801832,3MM-1624W(20),3MM-1624W(20),"3m Tegaderm Transparent Film Dressing 2.375"" x 2.75""/Picture Frame Style/Package of 20",1,Edmonton,Alberta,T5T 6N5,7.5,-1.13,-3.54,1.8
2019-01-03,12:27:01 AM PST,Order,702-2095444-5979453,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Edmonton,Alberta,T5T 1C1,13.35,-2,-6.11,1.72
2019-01-03,1:04:50 AM PST,Order,702-5941804-3527462,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Bradford,Ontario,L3Z0W1,33.95,-5.09,-7.35,14.65
2019-01-03,1:15:21 AM PST,Order,702-2767989-7301814,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,Montréal,Quebec,H3L 2E1,49.95,-7.49,-7.35,24.03
2019-01-03,1:15:56 AM PST,Order,702-7504340-6275428,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Montreal,Quebec,H1V 3K1,69.85,-10.48,-7.35,27.4
2019-01-03,1:22:49 AM PST,Order,701-7629047-1776203,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Mississauga,Ontario,L5M 6X6,33.95,-5.09,-7.35,14.65
2019-01-03,2:53:41 AM PST,Order,702-1336191-3995440,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,Toronto,Ontario,M6K 0B4,49.95,-7.49,-7.35,24.03
2019-01-03,2:56:02 AM PST,Order,702-7891923-3365069,,LUX-NEO110W,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white),1,Gatineau,Quebec,J8X 1P6,40.32,-6.05,-7.35,14.65
2019-01-03,2:57:52 AM PST,Order,702-9672626-2203462,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Stittsville,Ontario,K2S 1B8,9.7,-1.46,-3.81,13.37
2019-01-03,3:15:42 AM PST,Order,702-4950418-7766601,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Calgary,Alberta,T3L 1L4,67.9,-10.19,-6.11,29.15
2019-01-03,3:17:03 AM PST,Order,702-9563027-8830610,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Calgary,Alberta,T3N 0P6,67.9,-10.19,-6.11,29.15
2019-01-03,3:17:13 AM PST,Order,701-1317299-9291435,3MM-1527-1,3MM-1527-1-12,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)",1,Calgary,AB,T3B 5E6,17.5,-5.26,-6.11,4.73
2019-01-03,3:17:13 AM PST,Order,701-1317299-9291435,3MM-1527-1,3MM-1527-1-12,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)",1,Calgary,AB,T3B 5E6,17.5,0,-6.11,4.73
2019-01-03,3:34:09 AM PST,Order,702-8676163-5657852,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Calgary,Alberta,T3H 2R1,14.5,-1.74,-6.11,0
2019-01-03,4:26:23 AM PST,Refund,701-7218821-3163451,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Toronto,Ontario,M2J 0A9,0,0,9.89,27.4
2019-01-03,4:26:23 AM PST,Refund,701-7218821-3163451,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Toronto,Ontario,M2J 0A9,0,0,0,27.4
2019-01-03,7:29:41 AM PST,Order,702-0566529-9074610,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Collingwood,ON,L9Y 5H1,69.85,-10.48,-7.35,27.4
2019-01-03,7:39:35 AM PST,Order,702-1945944-8769036,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Sherwood Park,Alberta,T8G 1C3,33.95,-5.09,-7.35,14.65
2019-01-03,8:03:56 AM PST,Order,701-3440093-7469055,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Langley,British Columbia,V2Z 1J1,33.95,-5.09,-7.35,14.65
2019-01-03,8:04:16 AM PST,Order,702-3967907-3983443,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Langley,British Columbia,V1M 2E2,69.85,-10.48,-11.86,27.4
2019-01-03,8:05:28 AM PST,Order,702-8786322-2121029,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,Victoria,BC,V8R 1S3,49.95,-7.49,-7.35,24.03
2019-01-03,8:14:38 AM PST,Order,702-2304602-4146647,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,Brooks,Alberta,T1R 0P9,49.95,-7.49,-6.83,24.03
2019-01-03,8:17:22 AM PST,Order,702-3569817-4870613,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,GONOR,Manitoba,R1C0C4,9.7,-1.46,-3.54,13.37
2019-01-03,8:24:47 AM PST,Order,702-1229580-5263427,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Oakville,Ontario,L6H 0C9,33.95,-5.09,-7.35,14.65
2019-01-03,8:26:55 AM PST,Order,701-9198576-5531424,,LUX-NEO110W,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white),1,Brampton,Ontario,L7A 0K8,40.32,-6.05,-7.35,14.65
2019-01-03,8:48:06 AM PST,Order,702-6938261-0737867,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1,Gatineau,QC,J9J1L2,8.33,-1,-6.58,0
2019-01-03,9:47:24 AM PST,Order,702-0302704-4141017,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Windsor,Quebec,J1S 1S6,13.35,-2,-6.11,1.72
2019-01-03,9:47:54 AM PST,Order,701-8321994-0252256,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Oakbank,Manitoba,R0E 1J1,13.7,-2.06,-6.11,1.66
2019-01-03,9:56:26 AM PST,Order,701-8439657-3660225,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Thompson,MB,R8N 1E8,9.7,-1.46,-3.54,13.37
2019-01-03,9:58:31 AM PST,Order,701-3787912-9606616,,PRK-12-08,Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),1,Toronto,ON,M4K 2L6,17.99,-2.7,-6.11,2.02
2019-01-03,10:09:42 AM PST,Order,701-1526450-8328264,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,SCARBOROUGH,Ontario,M1V 1R8,13.35,-2,-6.11,1.72
2019-01-03,10:11:02 AM PST,Order,702-8509734-1017036,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Kitchener,Ontario,N2G 1C7,13.35,-2,-6.11,1.72
2019-01-03,11:07:40 AM PST,Order,702-9574008-1433002,3MM-1624W(20),3MM-1624W(20),"3m Tegaderm Transparent Film Dressing 2.375"" x 2.75""/Picture Frame Style/Package of 20",1,Kitchener,Ontario,N2C 2J9,7.5,-1.13,-3.54,1.8
2019-01-03,11:08:06 AM PST,Order,702-9928602-8957012,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,North York,ON,M2J 0A9,67.9,-10.19,-6.11,29.15
2019-01-03,11:08:14 AM PST,Order,702-3336364-0067411,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Montreal,Quebec,H3X 1Y9,12.4,-1.86,-5.75,0
2019-01-03,11:09:31 AM PST,Order,702-1381150-9770605,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Kitchener,Ontario,N2K 0B8,67.9,-10.19,-6.11,29.15
2019-01-03,11:09:46 AM PST,Order,701-9949154-0089055,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Pickering,Ontario,L1V 3W4,67.9,-10.19,-6.11,29.15
2019-01-03,11:09:54 AM PST,Order,702-7450139-9341824,,PRK-12-08,Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),1,Toronto,Ontario,M3H0C6,17.99,-2.7,-6.11,2.02
2019-01-03,11:10:08 AM PST,Order,701-3022703-2547437,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,London,Ontario,N6G 4Z2,67.9,-10.19,-6.11,29.15
2019-01-03,11:12:01 AM PST,Order,701-0436815-4997819,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Ajax,Ontario,L1T 3J7,14.5,-1.74,-6.11,0
2019-01-03,11:12:21 AM PST,Order,702-1801434-3372217,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Windsor,Ontario,N8R 1T7,67.9,-10.19,-6.11,29.15
2019-01-03,11:20:21 AM PST,Order,701-7248674-9593847,,PRK 12-08(1),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Vaudreuil-Dorion,Quebec,J7V 0G1,11.91,-1.79,-5.75,0
2019-01-03,11:42:14 AM PST,Order,701-4615956-9660251,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Vernon,British Columbia,V1T 2C1,69.85,-10.48,-7.35,27.4
2019-01-03,1:00:56 PM PST,Order,702-3758992-1129045,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Dartmouth,NS,B3A 2L9,15.85,-1.9,-6.11,0
2019-01-03,1:55:48 PM PST,Order,701-4209337-6050669,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Winnipeg,Manitoba,R2C 4A1,47.01,-7.05,-6.83,18.31
2019-01-03,1:56:21 PM PST,Order,702-7757068-1781056,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Sudbury,Ontario,P3C 5B5,13.35,-2,-6.11,1.72
2019-01-03,1:56:41 PM PST,Order,701-2719543-1968262,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Sudbury,Ontario,P3E 4M2,13.35,-2,-6.11,1.72
2019-01-03,2:00:06 PM PST,Order,701-0655586-2089054,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Ottawa,Ontario,K2E 7Y5,14.5,-1.74,-6.11,0
2019-01-03,2:08:58 PM PST,Order,701-1909923-1910658,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Peterborough,Ontario,K9J 7Z5,13.35,-2,-6.11,1.72
2019-01-03,2:10:54 PM PST,Order,701-7109947-3855465,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Wolfville,NS,B4P 2R2,15.7,-1.88,-6.11,0
2019-01-03,2:11:05 PM PST,Order,702-7705206-2769022,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Mulgrave,Nova Scotia,B0E 2G0,13.35,-2,-6.11,1.72
2019-01-03,2:12:03 PM PST,Order,701-1716918-4012201,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,East Stewiacke,Nova Scotia,B0N 2J0,9.7,-1.46,-3.54,13.37
2019-01-03,2:12:18 PM PST,Order,702-6504712-2229054,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,2,Georgetown,Ontario,L7G 0K8,99.9,-14.98,-14.69,48.06
2019-01-03,2:12:38 PM PST,Order,701-0162481-9156253,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Coldstream,BC,V1B 2B3,13.7,-2.06,-13.01,1.66
2019-01-03,3:04:05 PM PST,FBA Inventory Fee,181231I26,,NAN,FBA Removal Order: Return Fee,,,,,0,0,0,
2019-01-03,4:11:51 PM PST,Order,702-1219083-4701053,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Edmonton,Alberta,T5X 6H5,69.85,-10.48,-6.83,27.4
2019-01-03,4:24:12 PM PST,Order,702-2271036-3020200,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Edmonton,Alberta,T6X 0B1,9.7,-1.46,-3.54,13.37
2019-01-03,4:25:28 PM PST,Order,702-3458824-5372268,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Finch,Ontario,K0C 1K0,13.35,-2,-6.11,1.72
2019-01-03,4:26:14 PM PST,Order,701-8727809-8954629,,PRK-03-08,2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Port Elgin,ON,N0H 2C6,13.35,-2,-6.11,1.72
2019-01-03,4:27:11 PM PST,Order,701-2487450-6173861,,PRK-01-08,2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Candiac,Quebec,J5R6Y5,13.7,-2.06,-6.11,1.66
2019-01-03,4:36:38 PM PST,Order,702-6182605-3737829,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Oshawa,Ontario,L1K 0R1,33.95,-10.18,-7.35,14.65
2019-01-03,4:36:38 PM PST,Order,702-6182605-3737829,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Oshawa,Ontario,L1K 0R1,33.95,0,-7.35,14.65
2019-01-03,5:10:19 PM PST,Order,701-5208285-1222639,3MM-1624W(20),3MM-1624W(20),"3m Tegaderm Transparent Film Dressing 2.375"" x 2.75""/Picture Frame Style/Package of 20",1,Milton,Ontario,L9T 7B7,7.5,-1.13,-3.54,1.8
2019-01-03,5:22:36 PM PST,Order,701-5034048-9440206,,PRK 12-08(2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Newcastle,Ontario,L1B 0C1,14.5,-1.74,-6.11,0
2019-01-03,5:25:58 PM PST,Order,701-3094947-6792212,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,Edmonton,Alberta,T5E 6R9,49.95,-7.49,-6.83,24.03
2019-01-03,5:28:25 PM PST,Order,702-4832204-6997030,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Lacombe,Alberta,T4L 1W9,67.9,-10.19,-6.11,29.15
2019-01-03,6:25:30 PM PST,Order,702-1308285-4881013,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Mississauga,Ontario,L5A 1M6,69.85,-10.48,-7.35,27.4
2019-01-03,6:25:53 PM PST,Order,701-9776761-3187452,,LUX-NEO320W,Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1,Toronto,Ontario,M6K 1G7,69.85,-10.48,-7.35,27.4
2019-01-03,7:38:13 PM PST,Order,702-1095835-0241047,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,Stoney Creek,Ontario,L8E 4W6,49.95,-7.49,-14.89,24.03
2019-01-03,7:57:10 PM PST,Order,702-1499625-6264249,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Toronto,Ontario,M1W 2M1,47.01,-7.05,-7.35,18.31
2019-01-03,8:01:41 PM PST,Order,701-9519025-6070655,,LUX-NEO320W,Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1,Toronto,Ontario,M2N 6X9,69.85,-10.48,-7.35,27.4
2019-01-03,8:04:50 PM PST,Order,701-6574194-7813019,,PRK-12-02(1),"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",1,Mississauga,Ontario,L5J1X9,8.34,-1,-9.1,0
2019-01-03,8:05:01 PM PST,Order,702-2469754-7765825,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Brampton,Ontario,L6P 1R8,33.95,-5.09,-7.35,14.65
2019-01-03,8:16:51 PM PST,Order,701-9750782-6149827,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Richmond Hill,Ontario,L4E1B8,33.95,-15.27,-21.19,14.65
2019-01-03,8:16:51 PM PST,Order,701-9750782-6149827,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Richmond Hill,Ontario,L4E1B8,33.95,0,-7.35,14.65
2019-01-03,8:16:51 PM PST,Order,701-9750782-6149827,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Richmond Hill,Ontario,L4E1B8,33.95,0,-7.35,14.65
2019-01-03,8:26:44 PM PST,Order,701-4226182-3698657,,LUX-NEO110W,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (white and white),1,Burnaby,British Columbia,V5H 2V8,40.32,-6.05,-7.35,14.65
2019-01-03,8:28:45 PM PST,Order,701-7078451-1526605,,LUX-NEO320W,Luxe Bidet Neo 320 - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1,Calgary,Alberta,T2Y 4S3,69.85,-10.48,-6.83,27.4
2019-01-03,8:44:05 PM PST,Refund,702-4765927-7595425,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Rosslyn,ON,P7K 0B4,-13,1.56,0,13.37
2019-01-03,9:47:47 PM PST,Order,701-4560243-6386636,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Pickering,Ontario,L1V 6N9,9.7,-1.46,-3.81,13.37
2019-01-03,10:06:37 PM PST,Order,701-1315597-5870630,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,TORONTO,Ontario,M5E 0A6,9.7,-1.46,-3.81,13.37
2019-01-03,10:15:55 PM PST,Order,702-1030484-8641854,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,St Thomas,Ontario,N5P 1S2,49.95,-7.49,-7.35,24.03
2019-01-03,10:25:47 PM PST,Order,702-7088866-5001844,,LUX-NEO185B,Luxe Bidet Neo 185 (Elite Series) - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Valves an,1,Whitby,Ontario,L1R 3H2,49.95,-7.49,-7.35,24.03
2019-01-03,10:37:55 PM PST,Order,701-9753749-0323410,3MM-1527-1,3MM-1527-1-12,"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)",1,Surrey,British Columbia,V3R 0G7,17.5,-2.63,-6.11,4.73
2019-01-03,10:42:51 PM PST,Order,701-0241376-4415479,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Vancouver,British Columbia,V5X 4J7,32,-4.8,-5.75,10.32
2019-01-03,10:45:01 PM PST,Order,701-9514157-7241019,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Coquitlam,British Columbia,V3K 1S6,33.95,-10.18,-20.86,14.65
2019-01-03,10:45:01 PM PST,Order,701-9514157-7241019,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Coquitlam,British Columbia,V3K 1S6,33.95,0,-6.83,14.65
2019-01-03,10:55:06 PM PST,Order,701-6395152-2769839,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Nanaimo,British Columbia,V9R 0A4,67.9,-10.19,-6.11,29.15
2019-01-03,10:57:34 PM PST,Order,701-1348858-1693844,3MM-R1547,3MM-R1547,"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Salmon Arm,British Columbia,V1E 2Z1,9.7,-1.46,-3.54,13.37
2019-01-03,11:03:17 PM PST,Order,701-4961907-6563447,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Toronto,ON,M5J 2Z7,47.01,-7.05,-7.35,18.31
