,Unnamed: 0,vendor,date,order id,country,order city,order state,product brand,item,quantity,revenue,total cost,profit,return on sales,item description
4801,50391,net32,2019-04-15,17260,USA,Sterling,VA,LOOK,LOK-922B,1,30.0,10.56,19.44,0.648,"LOOK SUTURE BK NYLON MONO C6 4-0 18"" 12/BOX                 "
4802,50392,net32,2019-04-15,17214,USA,Monroe,MI,DENTSPLY,DEN-605602,6,93.0,49.32,43.68,0.469677419,DENTSPLY JELTRATE-PLUS FAST-SET
4803,50393,net32,2019-04-16,17315,USA,Bridgeport,TX,ULTRADENT,ULT-136(E),1,18.87,6.78,12.09,0.640699523,ULTRADENT ULTRAPAK CORD #00                                 
4804,50394,net32,2019-04-16,17307,USA,Las Vegas,NV,KROMOPAN,KRO-KRM302,10,65.0,38.7,26.3,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
4805,50395,net32,2019-04-16,17312,USA,Westminster,MD,3M ESPE,3MD-6021A3,5,276.25,201.25,75.0,0.271493213,3M ESPE FILTEK Z250 CAPSULE REFILL A3 (20/BX)               
4806,50396,net32,2019-04-16,17302,USA,Bryan,TX,SIRONA ,SIR-6176528,2,90.0,52.24,37.76,0.419555556,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
4807,50397,net32,2019-04-16,17315,USA,Bridgeport,TX,3M ESPE,3MD-41258(E),1,59.99,30.0,29.99,0.499916653,3M ESPE SCOTCHBOND UNIVERSAL ADHESIVE
4808,50398,net32,2019-04-16,17288,USA,Las Vegas,NV,SS WHITE,SSW-15095-5,1,32.0,17.08,14.92,0.46625,SS WHITE BURS 12 BLADE T&F FG7406 (5/PK)                    
4809,50399,net32,2019-04-16,17323,USA,New Kensington,PA,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
4810,50400,net32,2019-04-16,17280,USA,Columbia,SC,PREMIER(MISC),PRE-9011103,1,35.0,17.33,17.67,0.504857143,PREMIER PRO CLEAN STAIN CLEANER 10/CS                       
4811,50401,net32,2019-04-16,17311,USA,Dallas,TX,3M ESPE,3MD-6021B1,4,218.8,141.88,76.92,0.35155393100000004,3M ESPE FILTEK Z250 CAPSULE REFILL B1 (20/BX)               
4812,50402,net32,2019-04-16,17284,USA,Slatersville,RI,DENTSPLY,DEN-66002861,1,59.99,41.1,18.89,0.314885814,DENTSPLY DISPERSALLOY 1 SPILL FAST SET                      
4813,50403,net32,2019-04-16,17284,USA,Slatersville,RI,DENTSPLY,DEN-66002862,1,95.0,45.31,49.69,0.5230526320000001,DENTSPLY DISPERSALLOY 2 SPILL FAST SET                      
4814,50404,net32,2019-04-16,17282,USA,Pittsburgh,PA,3M ESPE,3MD-5904UD(E),1,25.45,12.26,13.19,0.51827112,3M Espe Z100 Syringe UD                                     
4815,50405,net32,2019-04-16,17318,USA,Redwood Falls,MN,PARKELL ,PAR-S457S,5,191.0,150.05,40.95,0.21439790600000003,PARKELL BLU-MOUSSE SPLIT CARTRIDGE SUPER FAST               
4816,50406,net32,2019-04-16,17289,USA,El Paso,TX,3M ESPE,3MD-5905A2,4,166.0,111.92,54.08,0.325783133,3M ESPE Z100 RESTORATIVE CAPSULE A2                         
4817,50407,net32,2019-04-16,17322,USA,Honesdale,PA,3M ESPE,3MD-6021A3,3,165.75,120.75,45.0,0.271493213,3M ESPE FILTEK Z250 CAPSULE REFILL A3 (20/BX)               
4818,50408,net32,2019-04-16,17316,USA,Portland,OR,3M ESPE,3MD-6020A1(E),2,52.6,28.34,24.26,0.46121673,3M ESPE FILTEK Z250 SYRINGE A1                              
4819,50409,net32,2019-04-16,17287,USA,Pflugerville,TX,KERR,KER-29836(C),10,250.0,169.6,80.4,0.3216,Kerr Herculite Unidose A2Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
4820,50410,net32,2019-04-16,17308,USA,Washington,MI,COLTENE WHALEDENT,CWH-PF-171-4,4,143.96,109.52,34.44,0.23923312,COLTENE WHALEDENT PARAPOST FIBER LUX YELLOW #4 (5/PK)       
4821,50411,net32,2019-04-16,17305,USA,Forked River,NJ,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
4822,50412,net32,2019-04-16,17301,USA,Pearl River,NY,KERR,KER-33872,3,140.97,92.49,48.48,0.343902958,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
4823,50413,net32,2019-04-16,17291,USA,New York,NY,LOOK,LOK-557B,2,44.0,23.14,20.86,0.474090909,"LOOK SUTURE CHROMIC GUT 5-0 27"" 12/BOX                      "
4824,50414,net32,2019-04-16,17285,USA,Reno,NV,SIRONA ,SIR-6176528,2,90.0,52.24,37.76,0.419555556,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
4825,50415,net32,2019-04-16,17288,USA,Las Vegas,NV,SS WHITE,SSW-15121-5,2,55.0,34.16,20.84,0.37890909100000003,SS WHITE BURS 12 BLADE T&F FG7901 (5/PK)                    
4826,50416,net32,2019-04-16,17321,USA,Somerville,MA,SHOFU,SHO-0180,1,51.5,33.69,17.81,0.34582524299999995,SHOFU ONE GLOSS KIT                                         
4827,50417,net32,2019-04-16,17303,USA,Council Bluffs,IA,SULTAN,SUL-21115,1,102.5,51.82,50.68,0.494439024,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
4828,50418,net32,2019-04-16,17324,USA,Racine,WI,DENTSPLY,DEN-61605002,1,71.5,47.26,24.24,0.339020979,DENTSPLY VISCO-GEL BOTTLE STANDARD PACK
4829,50419,net32,2019-04-16,17304,USA,Newnan,GA,SIRONA ,SIR-6176528,2,90.0,52.24,37.76,0.419555556,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
4830,50420,net32,2019-04-16,17298,USA,West Palm Beach,FL,KROMOPAN,KRO-KRM302,20,130.0,77.4,52.6,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
4831,50421,net32,2019-04-16,17281,USA,Statesboro,GA,DENTSPLY,DEN-66002861,1,59.99,41.1,18.89,0.314885814,DENTSPLY DISPERSALLOY 1 SPILL FAST SET                      
4832,50422,net32,2019-04-16,17319,USA,Englewood,FL,SULTAN,SUL-21115,1,102.5,51.82,50.68,0.494439024,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
4833,50423,net32,2019-04-16,17279,USA,Laguna Hills,CA,DENTSPLY,DEN-80395,3,316.5,209.55,106.95,0.337914692,DENTSPLY CAVITRON 30K FSI SLI-10S                           
4834,50424,net32,2019-04-16,17292,USA,Whittier,CA,3M ESPE,3MD-7510,2,121.0,60.34,60.66,0.5013223139999999,3M ESPE VITREBOND INTRODUCTORY KIT                          
4835,50425,net32,2019-04-16,17300,USA,Roseville,CA,SHOFU,SHO-0413,3,53.97,28.08,25.89,0.479710951,SHOFU BROWNIE MINI-POINT FG                                 
4836,50426,net32,2019-04-16,17313,USA,Everett,WA,3M ESPE,3MD-7510,1,60.5,30.17,30.33,0.5013223139999999,3M ESPE VITREBOND INTRODUCTORY KIT                          
4837,50427,net32,2019-04-16,17286,USA,Pompano Beach,FL,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
4838,50428,net32,2019-04-16,17290,USA,Jackson,WY,SULTAN,SUL-21115,1,102.5,51.82,50.68,0.494439024,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
4839,50429,net32,2019-04-16,17283,USA,Westminster,CA,SULTAN,SUL-21115,1,102.5,51.82,50.68,0.494439024,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
4840,50430,net32,2019-04-16,17294,USA,Riverside,CA,ULTRADENT,ULT-132(E),4,49.6,24.24,25.36,0.511290323,ULTRADENT ULTRAPAK CORD #1                                  
4841,50431,net32,2019-04-16,17304,USA,Newnan,GA,SIRONA ,SIR-6176510,2,90.0,54.78,35.22,0.39133333299999995,SIRONA XIOS SENSOR HOLDERS ANTERIOR BLUE 100/PK
4842,50432,net32,2019-04-16,17309,USA,Riverside,CA,DENTSPLY,DEN-66002862,1,95.0,45.31,49.69,0.5230526320000001,DENTSPLY DISPERSALLOY 2 SPILL FAST SET                      
4843,50433,net32,2019-04-16,17314,USA,Mesa,AZ,KERR,KER-29836(C),4,97.4,67.84,29.56,0.30349076,Kerr Herculite Unidose A2Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
4844,50434,net32,2019-04-16,17293,USA,Sarasota,FL,3M ESPE,3MD-6020A2(E),8,194.0,113.36,80.64,0.41567010299999996,3M ESPE FILTEK Z250 SYRINGE A2                              
4845,50435,net32,2019-04-16,17310,USA,San Jose,CA,COLTENE WHALEDENT,CWH-PF-171-4,4,143.96,109.52,34.44,0.23923312,COLTENE WHALEDENT PARAPOST FIBER LUX YELLOW #4 (5/PK)       
4846,50436,net32,2019-04-16,17320,USA,Coral Springs,FL,KERR,KER-33872,3,140.97,92.49,48.48,0.343902958,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
4847,50437,net32,2019-04-16,17306,USA,Lexington,KY,3M ESPE,3MD-6020B2(E),4,106.0,56.0,50.0,0.471698113,3M ESPE FILTEK Z250 SYRINGE B2                              
4848,50438,net32,2019-04-16,17293,USA,Sarasota,FL,3M ESPE,3MD-56877,4,315.96,165.16,150.8,0.477275605,3M ESPE RELY X U200 TRANSLUCENT CLICKER                     
4849,50439,net32,2019-04-16,17317,USA,San Jose,CA,3M ESPE,3MD-56877,1,88.99,41.29,47.7,0.536015283,3M ESPE RELY X U200 TRANSLUCENT CLICKER                     
4850,50440,net32,2019-04-16,17293,USA,Sarasota,FL,3M ESPE,3MD-6020A1(E),5,131.5,70.85,60.65,0.46121673,3M ESPE FILTEK Z250 SYRINGE A1                              
4851,50441,net32,2019-04-16,17295,USA,Chewelah,WA,DENTSPLY,DEN-66002861,1,59.99,41.1,18.89,0.314885814,DENTSPLY DISPERSALLOY 1 SPILL FAST SET                      
4852,50442,net32,2019-04-16,17297,USA,Union City,CA,COLTENE WHALEDENT,CWH-P-42-4.5,2,65.4,46.46,18.94,0.289602446,COLTENE WHALEDENT PARAPOST DRILL #4.5 (3/PK)
4853,50443,net32,2019-04-16,17296,USA,Augusta,GA,PREMIER(MISC),PRE-3001450,1,45.05,28.46,16.59,0.368257492,PREMIER IMPLANT CEMENT                                      
4854,50444,net32,2019-04-16,17299,USA,Boise,ID,SS WHITE,SSW-15121-5,10,250.0,170.8,79.2,0.3168,SS WHITE BURS 12 BLADE T&F FG7901 (5/PK)                    
4855,50445,net32,2019-04-17,17389,USA,Claremont,NH,VOCO,VOC-1842,2,148.6,111.6,37.0,0.248990579,VOCO GRANDIO CAPSULES A3Â  REFILL 20X 0.25GM
4856,50446,net32,2019-04-17,17383,USA,Erie,PA,3M ESPE,3MD-56877,1,88.99,41.29,47.7,0.536015283,3M ESPE RELY X U200 TRANSLUCENT CLICKER                     
4857,50447,net32,2019-04-17,17381,USA,Seminole,FL,3M ESPE,3MD-41258(E),2,119.98,60.0,59.98,0.499916653,3M ESPE SCOTCHBOND UNIVERSAL ADHESIVE
4858,50448,net32,2019-04-17,17360,USA,Woodinville,WA,KERR,KER-29836(C),4,100.0,67.84,32.16,0.3216,Kerr Herculite Unidose A2Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
4859,50449,net32,2019-04-17,17342,USA,Hilliard,OH,3M ESPE,3MD-56818,1,215.0,193.66,21.34,0.099255814,3M ESPE RELY X UNICEM APLICAP REFILL A2 UNIVERSAL (50/BX)   
4860,50450,net32,2019-04-17,17381,USA,Seminole,FL,3M ESPE,3MD-46954,2,145.0,109.74,35.26,0.24317241399999998,3M ESPE PROTEMP 4 A1                                        
4861,50451,net32,2019-04-17,17388,USA,Saint Paul,MN,3M ESPE,3MD-6021A2,3,160.8,120.75,40.05,0.24906716399999998,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
4862,50452,net32,2019-04-17,17388,USA,Saint Paul,MN,3M ESPE,3MD-6020A2(E),3,72.75,42.51,30.24,0.41567010299999996,3M ESPE FILTEK Z250 SYRINGE A2                              
4863,50453,net32,2019-04-17,17364,USA,Davenport,FL,KERR,KER-33872,3,140.97,92.49,48.48,0.343902958,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
4864,50454,net32,2019-04-17,17385,USA,Bonita Springs,FL,3M ESPE,3MD-56877,2,157.98,82.58,75.4,0.477275605,3M ESPE RELY X U200 TRANSLUCENT CLICKER                     
4865,50455,net32,2019-04-17,17365,USA,Taunton,MA,FAIRFAX ,FFX-SD,1,159.99,93.91,66.08,0.413025814,FAIRFAX STABIDENT ECONOMY KIT                               
4866,50456,net32,2019-04-17,17394,USA,Lincoln,NE,GC,GCD-000240,1,95.94,75.56,20.38,0.212424432,GC FUJI I CAPSULES LIGHT YELLOW 50/PK
4867,50457,net32,2019-04-17,17369,USA,Santa Barbara,CA,CRANBERRY,CRA-CR7815,9,63.0,30.78,32.22,0.511428571,CRANBERRY GLOVES SILKCARE LATEX PF EXTRA SMALL              
4868,50458,net32,2019-04-17,17378,USA,Palm Desert,CA,KEYSTONE/BOSWORTH,NKY-6120300,1,45.0,21.15,23.85,0.53,BOSWORTH/KEYSTONE MIZZY PIP PASTE JAR W/ REMOVER 2.25 OZ   
4869,50459,net32,2019-04-17,17388,USA,Saint Paul,MN,3M ESPE,3MD-6021A3.5,2,113.98,80.5,33.48,0.293735743,3M ESPE FILTEK Z250 CAPSULE REFILL A3.5 (20/BX)             
4870,50460,net32,2019-04-17,17388,USA,Saint Paul,MN,KROMOPAN,KRO-KRM302,10,65.0,38.7,26.3,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
4871,50461,net32,2019-04-17,17352,USA,Chula Vista,CA,PREMIER(MISC),PRE-9061401,1,50.0,27.89,22.11,0.4422,PREMIER IMPLANT SCALER UNIVERSAL 2/PK                      
4872,50462,net32,2019-04-17,17343,USA,La Jolla,CA,3M ESPE,3MD-56877,1,88.99,41.29,47.7,0.536015283,3M ESPE RELY X U200 TRANSLUCENT CLICKER                     
4873,50463,net32,2019-04-17,17336,USA,Raleigh,NC,SIRONA ,SIR-6176528,1,45.0,26.12,18.88,0.419555556,SIRONA XIOS SENSOR HOLDERS POSTERIOR YELLOW 100/PK
4874,50464,net32,2019-04-17,17382,USA,Mount Kisco,NY,SHOFU,SHO-L522,1,20.0,7.52,12.48,0.624,SHOFU SUPER SNAP DISKS FINISHING  VIOLET MINI               
4875,50465,net32,2019-04-17,17395,USA,Elk Grove,CA,KERR,KER-33872,6,306.0,184.98,121.02,0.395490196,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
4876,50466,net32,2019-04-17,17340,USA,Duluth,MN,DENTSPLY,DEN-66002861,1,59.99,41.1,18.89,0.314885814,DENTSPLY DISPERSALLOY 1 SPILL FAST SET                      
4877,50467,net32,2019-04-17,17386,USA,Rosedale,MD,3M ESPE,3MD-30600,2,43.7,27.0,16.7,0.38215103,3M ESPE IMPREGUM POLYETHER ADHESIVE                         
4878,50468,net32,2019-04-17,17328,USA,Duluth,GA,KERR,KER-06065,4,26.0,9.4,16.6,0.6384615379999999,KERR SYBRON K-FILES 25MM #25                                
4879,50469,net32,2019-04-17,17355,USA,Douglas,GA,3M ESPE,3MD-6020A2(E),2,48.5,28.34,20.16,0.41567010299999996,3M ESPE FILTEK Z250 SYRINGE A2                              
4880,50470,net32,2019-04-17,17384,USA,Hialeah,FL,KERR,KER-35129,15,419.85,312.45,107.4,0.255805645,KERR OPTIBOND ALL IN ONE SELF ETCH 6ML                      
4881,50471,net32,2019-04-17,17363,USA,Renton,WA,PREMIER(MISC),PRE-9061101,2,70.0,39.26,30.74,0.43914285700000005,Premier Sycamore Wedges #13T Green 400/BxÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
4882,50472,net32,2019-04-17,17379,USA,Murrysville,PA,ESSENTIAL DENTAL SYSTEMS,EDS-135-01,1,145.5,74.99,70.51,0.484604811,ESSENTIAL DENTAL SYSTEMS FLEXI-POST TI RED #1 10/PKÂ Â Â Â Â Â Â Â 
4883,50473,net32,2019-04-17,17345,USA,Avondale,AZ,3M ESPE,3MD-712-036,1,145.0,42.57,102.43,0.706413793,3M Espe Transbond XT Adhesive Syringe 4/Pk
4884,50474,net32,2019-04-17,17370,USA,West Palm Beach,FL,3M ESPE,3MD-7510,1,60.5,30.17,30.33,0.5013223139999999,3M ESPE VITREBOND INTRODUCTORY KIT                          
4885,50475,net32,2019-04-17,17359,USA,San Antonio,TX,KERR,KER-29836(C),3,75.0,50.88,24.12,0.3216,Kerr Herculite Unidose A2Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
4886,50476,net32,2019-04-17,17387,USA,Strongsville,OH,PREMIER(MISC),PRE-9007131,2,49.9,32.54,17.36,0.34789579200000004,PREMIER RC PREP 18G./JAR                                   
4887,50477,net32,2019-04-17,17373,USA,Midlothian,VA,3M ESPE,3MD-6020A1(E),2,52.6,28.34,24.26,0.46121673,3M ESPE FILTEK Z250 SYRINGE A1                              
4888,50478,net32,2019-04-17,17354,USA,Ellensburg,WA,KULZER,KUL-66040094,1,95.0,48.5,46.5,0.48947368399999996,KULZER IBOND TOTAL ETCH REFILL 4ml
4889,50479,net32,2019-04-17,17337,USA,Fontana,CA,KERR,KER-29836(C),10,250.0,169.6,80.4,0.3216,Kerr Herculite Unidose A2Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
4890,50480,net32,2019-04-17,17351,USA,Jupiter,FL,KERR,KER-33872,3,140.97,92.49,48.48,0.343902958,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
4891,50481,net32,2019-04-17,17345,USA,Avondale,AZ,KROMOPAN,KRO-KRM302,16,104.0,61.92,42.08,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
4892,50482,net32,2019-04-17,17368,USA,Yucca Valley,CA,3M ESPE,3MD-41258(E),1,59.99,30.0,29.99,0.499916653,3M ESPE SCOTCHBOND UNIVERSAL ADHESIVE
4893,50483,net32,2019-04-17,17338,USA,Las Vegas,NV,ULTRADENT,ULT-132(E),2,25.08,12.12,12.96,0.516746411,ULTRADENT ULTRAPAK CORD #1                                  
4894,50484,net32,2019-04-17,17373,USA,Midlothian,VA,3M ESPE,3MD-6020B1(E),3,81.75,42.57,39.18,0.479266055,3M ESPE FILTEK Z250 SYRINGE B1                              
4895,50485,net32,2019-04-17,17346,USA,Niagara Falls,NY,3M ESPE,3MD-6020A2(E),4,97.0,56.68,40.32,0.41567010299999996,3M ESPE FILTEK Z250 SYRINGE A2                              
4896,50486,net32,2019-04-17,17377,USA,Mc Lean,VA,SULTAN,SUL-21115,2,205.0,103.64,101.36,0.494439024,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
4897,50487,net32,2019-04-17,17374,USA,Fernandina Beach,FL,PREMIER(MISC),PRE-9007131,3,74.85,48.81,26.04,0.34789579200000004,PREMIER RC PREP 18G./JAR                                   
4898,50488,net32,2019-04-17,17349,USA,Roseville,CA,PREMIER(MISC),PRE-9007133,1,206.0,154.33,51.67,0.25082524300000003,PREMIER RC PREP JAR 227 G.                              
4899,50489,net32,2019-04-17,17347,USA,Clackamas,OR,VIVADENT,VIV-638227,3,176.85,136.44,40.41,0.228498728,Vivadent Tetric Evoceram Bulk Fill Caps IVA
4900,50490,net32,2019-04-17,17332,USA,Greensburg,PA,HU FRIEDY,HUF-SH6/79E2,1,35.0,17.05,17.95,0.512857143,HU FRIEDY EVEREDGE SCALER DE H6/H7 #9 HANDLEÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
4901,50491,net32,2019-04-17,17341,USA,Rocklin,CA,3M ESPE,3MD-56877,3,266.97,123.87,143.1,0.536015283,3M ESPE RELY X U200 TRANSLUCENT CLICKER                     
4902,50492,net32,2019-04-17,17334,USA,Houston,TX,3M ESPE,3MD-56818,1,215.0,193.66,21.34,0.099255814,3M ESPE RELY X UNICEM APLICAP REFILL A2 UNIVERSAL (50/BX)   
4903,50493,net32,2019-04-17,17361,USA,Lutherville Timonium,MD,KERR,ACT-F00254,2,149.98,65.42,84.56,0.5638085079999999,ACTEON SATELEC INSERT SUBGINGIVAL NO. 10Z 1/PK              
4904,50494,net32,2019-04-17,17396,USA,Austin,TX,3M ESPE,3MD-712-036,2,286.0,85.14,200.86,0.702307692,3M Espe Transbond XT Adhesive Syringe 4/Pk
4905,50495,net32,2019-04-17,17381,USA,Seminole,FL,3M ESPE,3MD-46956,2,164.0,107.74,56.26,0.34304878,3M ESPE PROTEMP 4 A2                                        
4906,50496,net32,2019-04-17,17344,USA,Casa Grande,AZ,SIRONA ,SIR-6176510,2,90.0,54.78,35.22,0.39133333299999995,SIRONA XIOS SENSOR HOLDERS ANTERIOR BLUE 100/PK
4907,50497,net32,2019-04-17,17372,USA,Safford,AZ,GC,GCD-000218,2,175.98,122.18,53.8,0.305716559,GC FUJI PLUS CEMENT 1-1 PKG W/ CONDITIONER
4908,50498,net32,2019-04-17,17348,USA,La Habra,CA,KERR,ACT-F00254,1,74.99,32.71,42.28,0.5638085079999999,ACTEON SATELEC INSERT SUBGINGIVAL NO. 10Z 1/PK              
4909,50499,net32,2019-04-17,17390,USA,Brooklyn,NY,SHOFU,SHO-L522,1,20.0,7.52,12.48,0.624,SHOFU SUPER SNAP DISKS FINISHING  VIOLET MINI               
4910,50500,net32,2019-04-17,17380,USA,Whitestone,NY,KERR,KER-29836(C),3,75.0,50.88,24.12,0.3216,Kerr Herculite Unidose A2Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
4911,50501,net32,2019-04-17,17380,USA,Whitestone,NY,MXT(MISC),MXT-MXT#P,2,24.06,10.62,13.44,0.5586034910000001,SYRINGE TIPS DYNAMIC RED (50/BAG)                           
4912,50502,net32,2019-04-17,17375,USA,Houston,TX,SDI,SDI-8100045,1,39.99,22.31,17.68,0.44211052799999995,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
4913,50503,net32,2019-04-17,17366,USA,Montclair,CA,DENTSPLY,DEN-610007,1,41.98,22.48,19.5,0.464506908,DENTSPLY IRM IVORY COMPLETE-KIT                             
4914,50504,net32,2019-04-17,17330,USA,Lakeside,CA,3M ESPE,3MD-7510,1,60.5,30.17,30.33,0.5013223139999999,3M ESPE VITREBOND INTRODUCTORY KIT                          
4915,50505,net32,2019-04-17,17397,USA,Newington,CT,DENTSPLY,DEN-659010,4,190.2,130.08,60.12,0.31608832800000003,DENTSPLY PALODENT MATRIX REFILL STANDARD 100/PK             
4916,50506,net32,2019-04-17,17361,USA,Lutherville Timonium,MD,KERR,ACT-F00369,2,150.0,89.32,60.68,0.404533333,ACTEON SATELEC INSERT UNIVERSAL NO. H3 1/PK                 
4917,50507,net32,2019-04-17,17366,USA,Montclair,CA,SULTAN,SUL-21115,2,205.0,103.64,101.36,0.494439024,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
4918,50508,net32,2019-04-17,17392,USA,Kingsport,TN,DENTSPLY,DEN-605602,3,52.5,24.66,27.84,0.530285714,DENTSPLY JELTRATE-PLUS FAST-SET
4919,50509,net32,2019-04-17,17398,USA,Mobile,AL,COLTENE WHALEDENT,CWH-PF-171-5,1,45.0,27.38,17.62,0.391555556,COLTENE WHALEDENT PARAPOST FIBER LUX RED #5 (5/PK)          
4920,50510,net32,2019-04-17,17376,USA,Schenectady,NY,3M ESPE,3MD-6020A2(E),2,48.5,28.34,20.16,0.41567010299999996,3M ESPE FILTEK Z250 SYRINGE A2                              
4921,50511,net32,2019-04-17,17348,USA,La Habra,CA,KERR,ACT-F00369,1,75.0,44.66,30.34,0.404533333,ACTEON SATELEC INSERT UNIVERSAL NO. H3 1/PK                 
4922,50512,net32,2019-04-17,17353,USA,Spokane,WA,KERR,KER-822-4403,2,70.0,31.22,38.78,0.5539999999999999,Kerr Sybron TF Twisted Files 23mm .04/40Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
4923,50513,net32,2019-04-17,17356,USA,Medford,NJ,MXT(MISC),MXT-MXT#P,10,82.0,53.1,28.9,0.352439024,SYRINGE TIPS DYNAMIC RED (50/BAG)                           
4924,50514,net32,2019-04-17,17330,USA,Lakeside,CA,DENTSPLY,DEN-605602,1,20.99,8.22,12.77,0.608384945,DENTSPLY JELTRATE-PLUS FAST-SET
4925,50515,net32,2019-04-17,17327,USA,Southaven,MS,DENTSPLY,DEN-605602,4,70.0,32.88,37.12,0.530285714,DENTSPLY JELTRATE-PLUS FAST-SET
4926,50516,net32,2019-04-17,17331,USA,Danvers,MA,3M ESPE,3MD-6020A2(E),2,48.5,28.34,20.16,0.41567010299999996,3M ESPE FILTEK Z250 SYRINGE A2                              
4927,50517,net32,2019-04-17,17371,USA,Warren,RI,3M ESPE,3MD-5904A3(E),3,57.0,31.14,25.86,0.453684211,3M ESPE Z100 SYRINGE A3                                     
4928,50518,net32,2019-04-17,17335,USA,Boston,MA,KROMOPAN,KRO-KRM302,10,65.0,38.7,26.3,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
4929,50519,net32,2019-04-17,17329,USA,Hopewell Junction,NY,3M ESPE,3MD-6020A2(E),5,121.25,70.85,50.4,0.41567010299999996,3M ESPE FILTEK Z250 SYRINGE A2                              
4930,50520,net32,2019-04-17,17393,USA,Brooklyn,NY,KERR,KER-33872,5,229.95,154.15,75.8,0.329636878,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
4931,50521,net32,2019-04-17,17350,USA,South Jordan,UT,FAIRFAX ,FFX-SD,1,159.99,93.91,66.08,0.413025814,FAIRFAX STABIDENT ECONOMY KIT                               
4932,50522,net32,2019-04-17,17391,USA,Miami,FL,3M ESPE,3MD-6020A1(E),2,52.6,28.34,24.26,0.46121673,3M ESPE FILTEK Z250 SYRINGE A1                              
