,vendor,date,order id,country,order city,order state,product brand,item,quantity,revenue,total cost,profit,return on sales,item description
46777,net32,01/24/2019,13956,USA,Port Chester,NY,KULZER,KUL-66048175,1,60,31.64,28.36,0.472666667,KULZER VENUS PEARL SYRINGE REFILL A1
46778,net32,01/24/2019,13977,USA,San Antonio,TX,3M ESPE,3MD-38216,1,32,12.31,19.69,0.6153125,3M ESPE DURELON TRIPLE LIQUID 40ML                          
46779,net32,01/24/2019,13922,USA,Midlothian,VA,SS WHITE,SSW-15121-5,1,31.9,17.08,14.82,0.464576803,SS WHITE BURS 12 BLADE T&F FG7901 (5/PK)                    
46780,net32,01/24/2019,13948,USA,Sandy Spring,MD,KURARAY,KUR-3382-KA,1,86,51.24,34.76,0.404186047,KURARAY PANAVIA  SA PLUS STANDARD KIT UNIVERSAL             
46781,net32,01/24/2019,13924,USA,Eastland,TX,DENTSPLY,DEN-678776,2,162,113.56,48.44,0.299012346,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
46782,net32,01/24/2019,13946,USA,Canton,OH,3M ESPE,3MD-7572,2,400,294.62,105.38,0.26345,3M ESPE VITREBOND PLUS DOUBLE PACK                          
46783,net32,01/24/2019,13968,USA,Hillsborough,NJ,SULTAN,SUL-21115,1,104,51.82,52.18,0.501730769,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
46784,net32,01/24/2019,13952,USA,Cary,NC,3M ESPE,3MD-31642(E),2,375.98,309.58,66.4,0.176605139,3M ESPE IMPREGUM PENTA STANDARD DOUBLE PACK                 
46785,net32,01/24/2019,13981,USA,Baldwin Park,CA,3M ESPE,3MD-51102(E),20,600,485.6,114.4,0.190666667,3M ESPE ADPER SINGLEBOND 2 6ml.                             
46786,net32,01/24/2019,13975,USA,Inglewood,CA,VOCO,VOC-1480,1,97.5,69.75,27.75,0.284615385,VOCO STRUCTUR 2 SC REFILL 75GM A2
46787,net32,01/24/2019,13976,USA,Puyallup,WA,LOOK,LOK-559B,3,52.5,33.24,19.26,0.366857143,"LOOK SUTURE CHROMIC GUT UNDYED C6 4-0 27"" 12/BOX            "
46788,net32,01/24/2019,13909,USA,Taunton,MA,DENTSPLY,DEN-66002862,1,97,45.31,51.69,0.532886598,DENTSPLY DISPERSALLOY 2 SPILL FAST SET                      
46789,net32,01/24/2019,13909,USA,Taunton,MA,DENTSPLY,DEN-66002861,1,70,41.1,28.9,0.412857143,DENTSPLY DISPERSALLOY 1 SPILL FAST SET                      
46790,net32,01/24/2019,13969,USA,Skillman,NJ,GC,GCD-000124,1,185,116.43,68.57,0.370648649,GC MIRACLE MIX CAPSULES 50/PK
46791,net32,01/24/2019,13980,USA,Encino,CA,3M ESPE,3MD-3525(E),2,200,150.48,49.52,0.2476,3M ESPE RELY X LUTING PLUS CEMENT                           
46792,net32,01/24/2019,13919,USA,Menifee,CA,KULZER,KUL-66002186(E),6,153,110.46,42.54,0.278039216,KULZER FLEXITIME CORRECT FLOW CART 50 ML 2/PKG              
46793,net32,01/24/2019,13944,USA,Smithtown,NY,KEYSTONE/BOSWORTH,NKY-921775,1,49.5,31.67,17.83,0.36020202,Bosworth/Keystone Softone Conditioner KitÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
46794,net32,01/24/2019,13935,USA,Hollywood,FL,SULTAN,SUL-21115,1,104,51.82,52.18,0.501730769,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
46795,net32,01/24/2019,13926,USA,Sunnyvale,CA,3M ESPE,3MD-6020A1(E),4,100,56.68,43.32,0.4332,3M ESPE FILTEK Z250 SYRINGE A1                              
46796,net32,01/24/2019,13959,USA,Seattle,WA,PREMIER(MISC),PRE-9007133,1,229.99,154.33,75.66,0.328970825,PREMIER RC PREP JAR 227 G.                              
46797,net32,01/24/2019,13964,USA,Marysville,WA,VOCO,VOC-1842,1,77.5,55.8,21.7,0.28,VOCO GRANDIO CAPSULES A3Â  REFILL 20X 0.25GM
46798,net32,01/24/2019,13914,USA,San Rafael,CA,ULTRADENT,ULT-132(E),25,228.5,151.5,77,0.336980306,ULTRADENT ULTRAPAK CORD #1                                  
46799,net32,01/24/2019,13926,USA,Sunnyvale,CA,3M ESPE,3MD-6020A2(E),4,91.6,56.68,34.92,0.381222707,3M ESPE FILTEK Z250 SYRINGE A2                              
46800,net32,01/24/2019,13949,USA,Fredericksburg,VA,GC,GCD-000139,1,139,98.64,40.36,0.290359712,GC FUJI II LC CAPSULES A2
46801,net32,01/24/2019,13967,USA,Hanford,CA,DENTSPLY,DEN-678776,3,243,170.34,72.66,0.299012346,DENTSPLY AQUASIL ULTRA REFILLS HEAVY FAST SET               
46802,net32,01/24/2019,13955,USA,Springfield,VA,KERR,ACT-261030,1,137,93.26,43.74,0.319270073,ACTEON EXPASYL CAPSULE STANDARD 20/PK
46803,net32,01/24/2019,13965,USA,Yakima,WA,J&J ,J&J-MS0005,1,27,12.18,14.82,0.548888889,J&J ETHICON SPONGOSTAN SPONGES GELATINE 24/BX
46804,net32,01/25/2019,13995,USA,Tulsa,OK,3M ESPE,3MD-3525(E),2,200,150.48,49.52,0.2476,3M ESPE RELY X LUTING PLUS CEMENT                           
46805,net32,01/25/2019,14022,USA,Birmingham,AL,3M ESPE,3MD-3525(E),1,110,75.24,34.76,0.316,3M ESPE RELY X LUTING PLUS CEMENT                           
46806,net32,01/25/2019,13989,USA,Feasterville Trevose,PA,3M ESPE,3MD-6020A3(E),4,90,56.68,33.32,0.370222222,3M Espe Filtek Z250 Syringe A3                              
46807,net32,01/25/2019,14006,USA,Hillsboro,OR,GC,GCD-000124,1,185,116.43,68.57,0.370648649,GC MIRACLE MIX CAPSULES 50/PK
46808,net32,01/25/2019,14008,USA,Ruskin,FL,LOOK,LOK-559B,3,52.5,33.24,19.26,0.366857143,"LOOK SUTURE CHROMIC GUT UNDYED C6 4-0 27"" 12/BOX            "
46809,net32,01/25/2019,13985,USA,Littleton,CO,3M ESPE,3MD-3525(E),1,110,75.24,34.76,0.316,3M ESPE RELY X LUTING PLUS CEMENT                           
46810,net32,01/25/2019,14029,USA,Sioux City,IA,DENTSPLY,DEN-610007,1,40,22.48,17.52,0.438,DENTSPLY IRM IVORY COMPLETE-KIT                             
46811,net32,01/25/2019,14019,USA,Milton,FL,3M ESPE,3MD-3525(E),2,200,150.48,49.52,0.2476,3M ESPE RELY X LUTING PLUS CEMENT                           
46812,net32,01/25/2019,14024,USA,Medford,MA,3M ESPE,3MD-6021A2,5,287.5,201.25,86.25,0.3,3M ESPE FILTEK Z250 CAPSULE REFILL A2 (20/BX)               
46813,net32,01/25/2019,14014,USA,Troy,NY,KULZER,KUL-65872354,4,328,200.32,127.68,0.389268293,KULZER GLUMA DESENSITIZER 5ML
46814,net32,01/25/2019,14028,USA,Jersey City,NJ,PREMIER(MISC),PRE-9061106,1,33.45,19.64,13.81,0.412855007,Premier Sycamore Wedges Ultra Thin Orange 400/BxÂ Â Â Â Â Â Â Â Â 
46815,net32,01/25/2019,14034,USA,Las Vegas,NV,ULTRADENT,ULT-132(E),5,45.7,30.3,15.4,0.336980306,ULTRADENT ULTRAPAK CORD #1                                  
46816,net32,01/25/2019,14023,USA,Greenville,SC,VOCO,VOC-1480,1,97.5,69.75,27.75,0.284615385,VOCO STRUCTUR 2 SC REFILL 75GM A2
46817,net32,01/25/2019,13990,USA,Los Angeles,CA,3M ESPE,3MD-3525(E),1,110,75.24,34.76,0.316,3M ESPE RELY X LUTING PLUS CEMENT                           
46818,net32,01/25/2019,14041,USA,Weatherford,TX,3M ESPE,3MD-51102(E),7,210,169.96,40.04,0.190666667,3M ESPE ADPER SINGLEBOND 2 6ml.                             
46819,net32,01/25/2019,14028,USA,Jersey City,NJ,KERR,KER-14127,3,19.8,7.05,12.75,0.643939394,KERR SYBRON K-FILES 21MM #08                                
46820,net32,01/25/2019,14040,USA,Los Angeles,CA,KERR,KER-33872,6,246.9,184.98,61.92,0.250789793,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
46821,net32,01/25/2019,13999,USA,Glenwood,MN,3M ESPE,3MD-7312,4,200,141.88,58.12,0.2906,3M ESPE EXPRESS PUTTY                                       
46822,net32,01/25/2019,14039,USA,Richardson,TX,3M ESPE,3MD-56861,1,115,84.04,30.96,0.269217391,3M ESPE RELY X FIBER POST REFILL SIZE 1
46823,net32,01/25/2019,13997,USA,Los Angeles,CA,3M ESPE,3MD-56877,1,90,41.29,48.71,0.541222222,3M ESPE RELY X U200 TRANSLUCENT CLICKER                     
46824,net32,01/25/2019,14034,USA,Las Vegas,NV,VIVADENT,VIV-626221,2,130.48,98.06,32.42,0.248467198,VIVADENT MONOBOND PLUS 5GM
46825,net32,01/25/2019,14012,USA,Falls Church,VA,KERR,KER-15302,4,28.4,9.4,19,0.669014085,KERR SYBRON K-FLEX FILES 21MM #20                           
46826,net32,01/25/2019,14016,USA,Winter Park,FL,3M ESPE,3MD-1942FB,6,204,108.66,95.34,0.467352941,3M ESPE MASKS FLUID RESIST (50/BX)                          
46827,net32,01/25/2019,13991,USA,Houston,TX,3M ESPE,3MD-3525(E),2,200,150.48,49.52,0.2476,3M ESPE RELY X LUTING PLUS CEMENT                           
46828,net32,01/25/2019,13992,USA,Dahlonega,GA,KURARAY,KUR-3385-KA,1,235,143.69,91.31,0.388553191,
46829,net32,01/25/2019,14034,USA,Las Vegas,NV,KERR,KER-33872,3,123.45,92.49,30.96,0.250789793,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
46830,net32,01/25/2019,14004,USA,Monmouth Junction,NJ,SULTAN,SUL-77655,1,73,46.38,26.62,0.364657534,SULTAN DENTAL GENIE PUTTY REGULAR SET 600ML/PK              
46831,net32,01/25/2019,14028,USA,Jersey City,NJ,PREMIER(MISC),PRE-9061109,1,35,19.64,15.36,0.438857143,Premier Sycamore Wedges Mini Light Blue 400/BxÂ Â Â Â Â Â Â Â Â Â Â Â Â 
46832,net32,01/25/2019,13989,USA,Feasterville Trevose,PA,3M ESPE,3MD-6020A2(E),2,46.8,28.34,18.46,0.394444444,3M ESPE FILTEK Z250 SYRINGE A2                              
46833,net32,01/25/2019,14047,USA,Bentonville,AR,3M ESPE,3MD-3525(E),2,200,150.48,49.52,0.2476,3M ESPE RELY X LUTING PLUS CEMENT                           
46834,net32,01/25/2019,14038,USA,Los Angeles,CA,LOOK,LOK-559B,2,39.98,22.16,17.82,0.445722861,"LOOK SUTURE CHROMIC GUT UNDYED C6 4-0 27"" 12/BOX            "
46835,net32,01/25/2019,14033,USA,Ozone Park,NY,3M ESPE,3MD-5905A3.5,2,90,55.96,34.04,0.378222222,3M ESPE Z100 RESTORATIVE CAPSULE A3.5                       
46836,net32,01/25/2019,13994,USA,Staten Island,NY,DENTSPLY,DEN-605602,2,38.5,16.44,22.06,0.572987013,DENTSPLY JELTRATE-PLUS FAST-SET
46837,net32,01/25/2019,13998,USA,North Haven,CT,3M ESPE,3MD-31752(E),1,113.5,76.6,36.9,0.325110132,3M ESPE IMPREGUM SOFT LIGHT BODY REFILL 4 X 50ML
46838,net32,01/25/2019,14032,USA,New York,NY,KEYSTONE/BOSWORTH,NKY-921881,1,18,6.04,11.96,0.664444444,BOSWORTH/KEYSTONE TAC TRAY ADHESIVE COMPOUND STANDARD KIT   
46839,net32,01/25/2019,14007,USA,Bellerose,NY,VIVADENT,VIV-626221,2,130.48,98.06,32.42,0.248467198,VIVADENT MONOBOND PLUS 5GM
46840,net32,01/25/2019,14035,USA,Platteville,CO,KERR,KER-29837(EU),3,97.8,71.94,25.86,0.264417178,KERR HERCULITE XRV UNIDOSE ENAMEL A3 20/BX                  
46841,net32,01/25/2019,14026,USA,Reston,VA,DENTSPLY,DEN-80799,1,133.99,70.2,63.79,0.476080305,DENTSPLY CAVITRON 30K FSI-1000                              
46842,net32,01/25/2019,14035,USA,Platteville,CO,LOOK,LOK-559B,2,39.98,22.16,17.82,0.445722861,"LOOK SUTURE CHROMIC GUT UNDYED C6 4-0 27"" 12/BOX            "
46843,net32,01/25/2019,14021,USA,Okemos,MI,KEYSTONE/BOSWORTH,NKY-7000313,1,35.9,19.27,16.63,0.463231198,KEYSTONE HIGH VOLUME EVACUATOR TIPS D-3 HVE WHITE 1000/CASE 
46844,net32,01/25/2019,14003,USA,Fairfield,CT,KERR,KER-06015,4,26,10.4,15.6,0.6,KERR SYBRON K-FILES 21MM #30                                
46845,net32,01/25/2019,14005,USA,Burlington,NC,KURARAY,KUR-1981-KA,1,91.5,65.03,26.47,0.289289617,KURARAY CLEARFIL SE BOND LIQUID REFILL 5ML                  
46846,net32,01/25/2019,14003,USA,Fairfield,CT,KERR,KER-15306,4,26.8,10.4,16.4,0.611940299,KERR SYBRON K-FLEX FILES 21MM #25                           
46847,net32,01/25/2019,13984,USA,Ormond Beach,FL,DENTSPLY,DEN-610007,2,80,44.96,35.04,0.438,DENTSPLY IRM IVORY COMPLETE-KIT                             
46848,net32,01/25/2019,14046,USA,Longmont,CO,3M ESPE,3MD-3525(E),1,110,75.24,34.76,0.316,3M ESPE RELY X LUTING PLUS CEMENT                           
46849,net32,01/25/2019,14025,USA,Boca Raton,FL,KULZER,KUL-66002193(X6),1,142.9,111.12,31.78,0.222393282,KULZER FLEXITIME HEAVY TIME TRAY 6X (2 X 50ML)              
46850,net32,01/25/2019,13988,USA,Warren,MI,KULZER,KUL-66040355,3,69.3,52.62,16.68,0.240692641,KULZER VENUS DIAMOND FLOW SYRINGE A2
46851,net32,01/25/2019,14002,USA,San Jose,CA,3M ESPE,3MD-7572,1,200,147.31,52.69,0.26345,3M ESPE VITREBOND PLUS DOUBLE PACK                          
46852,net32,01/25/2019,13987,USA,Cincinnati,OH,3M ESPE,3MD-3525(E),1,110,75.24,34.76,0.316,3M ESPE RELY X LUTING PLUS CEMENT                           
46853,net32,01/25/2019,14018,USA,Pittsburg,KS,3M ESPE,3MD-5904A1(E),3,54.3,32.28,22.02,0.405524862,3M ESPE Z100 SYRINGE A1                                     
46854,net32,01/25/2019,14000,USA,Brentwood,TN,SULTAN,SUL-21115,1,104,51.82,52.18,0.501730769,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
46855,net32,01/25/2019,14017,USA,Larchmont,NY,KERR,KER-33872,3,123.45,92.49,30.96,0.250789793,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
46856,net32,01/25/2019,14012,USA,Falls Church,VA,KERR,KER-15298,4,28.4,10.4,18,0.633802817,KERR SYBRON K-FLEX FILES 21MM #15                           
46857,net32,01/25/2019,14020,USA,Fontana,CA,DENTSPLY,DEN-605602,7,134.75,57.54,77.21,0.572987013,DENTSPLY JELTRATE-PLUS FAST-SET
46858,net32,01/25/2019,14018,USA,Pittsburg,KS,SHOFU,SHO-L522,4,57.8,30.08,27.72,0.479584775,SHOFU SUPER SNAP DISKS FINISHING  VIOLET MINI               
46859,net32,01/25/2019,13986,USA,Redmond,WA,KERR,KER-33872,8,329.2,246.64,82.56,0.250789793,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
46860,net32,01/25/2019,14030,USA,Bennington,NE,VOCO,VOC-1480,3,292.5,209.25,83.25,0.284615385,VOCO STRUCTUR 2 SC REFILL 75GM A2
46861,net32,01/25/2019,14042,USA,Unalaska,AK,LOOK,LOK-559B,2,39.98,22.16,17.82,0.445722861,"LOOK SUTURE CHROMIC GUT UNDYED C6 4-0 27"" 12/BOX            "
46862,net32,01/25/2019,14011,USA,Springfield,MO,VIVADENT,VIV-637568,4,109.6,79.92,29.68,0.27080292,Vivadent Ivoclean Cleaning Paste 5 gmÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
46863,net32,01/25/2019,14009,USA,Orlando,FL,KULZER,KUL-66040354,1,31,17.88,13.12,0.423225806,KULZER VENUS DIAMOND FLOW SYRINGE A1
46864,net32,01/25/2019,14037,USA,Stafford,VA,SS WHITE,SSW-15121-5,7,223.3,119.56,103.74,0.464576803,SS WHITE BURS 12 BLADE T&F FG7901 (5/PK)                    
46865,net32,01/25/2019,14015,USA,Yukon,OK,SDI,SDI-8100045,1,40,22.31,17.69,0.44225,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
46866,net32,01/25/2019,13993,USA,Chester,PA,DENTSPLY,DEN-610007,3,120,67.44,52.56,0.438,DENTSPLY IRM IVORY COMPLETE-KIT                             
46867,net32,01/25/2019,13996,USA,Anniston,AL,ULTRADENT,ULT-131(E),6,61.5,36.36,25.14,0.408780488,ULTRADENT ULTRAPAK CORD #0                                  
46868,net32,01/25/2019,14001,USA,Smyrna,GA,3M ESPE,3MD-51102(E),3,90,72.84,17.16,0.190666667,3M ESPE ADPER SINGLEBOND 2 6ml.                             
46869,net32,01/25/2019,14043,USA,Chicago Ridge,IL,KERR,KER-36052(EU),2,150,81.06,68.94,0.4596,KERR SONICFILL 2 UNIDOSE REFILL A2 20/PK                    
46870,net32,01/25/2019,14044,USA,Merrillville,IN,KERR,KER-33872,5,205.75,154.15,51.6,0.250789793,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
46871,net32,01/25/2019,14024,USA,Medford,MA,3M ESPE,3MD-6021A1,3,181.5,120.75,60.75,0.334710744,3M ESPE FILTEK Z250 CAPSULE REFILL A1 (20/BX)
46872,net32,01/25/2019,14013,USA,Houston,TX,3M ESPE,3MD-5905A2,2,80,55.96,24.04,0.3005,3M ESPE Z100 RESTORATIVE CAPSULE A2                         
46873,net32,01/25/2019,14043,USA,Chicago Ridge,IL,3M ESPE,3MD-1983RA,2,45.8,29.34,16.46,0.359388646,3M ESPE SOF-LEX POP-ON MANDRELS 1983
46874,net32,01/25/2019,14031,USA,Bloomfield,NJ,3M ESPE,3MD-712-035,1,134,40.54,93.46,0.697462687,3M ESPE TRANSBOND XT SYRINGE  KIT                           
46875,net32,01/25/2019,14036,USA,Richardson,TX,3M ESPE,3MD-3525(E),1,110,75.24,34.76,0.316,3M ESPE RELY X LUTING PLUS CEMENT                           
46876,net32,01/28/2019,14059,USA,Sugar Land,TX,ULTRADENT,ULT-132(E),1,18.85,6.06,12.79,0.678514589,ULTRADENT ULTRAPAK CORD #1                                  
46877,net32,01/28/2019,14082,USA,Washington,NJ,3M ESPE,3MD-12627(E),2,35.8,21.32,14.48,0.404469274,3M ESPE CLINPRO SEALANT SYRINGE REFILL 1 X1.2ML
46878,net32,01/28/2019,14076,USA,Katy,TX,KURARAY,KUR-3382-KA,1,86,51.24,34.76,0.404186047,KURARAY PANAVIA  SA PLUS STANDARD KIT UNIVERSAL             
46879,net32,01/28/2019,14150,USA,Muncie,IN,3M ESPE,3MD-1954,2,43.4,28.58,14.82,0.341474654,3M ESPE SOF-LEX FINISHING STRIPS COARSE/MEDIUM              
46880,net32,01/28/2019,14113,USA,Sylmar,CA,SDI,SDI-4411323,4,1300,756.08,543.92,0.4184,SDI GS-80 CAPSULES 1 SPILL REGULAR SET ECON 500/BX          
46881,net32,01/28/2019,14099,USA,Santa Monica,CA,DENTSPLY,DEN-610007,1,40,22.48,17.52,0.438,DENTSPLY IRM IVORY COMPLETE-KIT                             
46882,net32,01/28/2019,14067,USA,Rockville,MD,LOOK,LOK-559B,2,39.98,22.16,17.82,0.445722861,"LOOK SUTURE CHROMIC GUT UNDYED C6 4-0 27"" 12/BOX            "
46883,net32,01/28/2019,14141,USA,Tulsa,OK,SS WHITE,SSW-13095,1,194.99,141.39,53.6,0.274885892,SS WHITE BURS FG GW2 (100/PK)                               
46884,net32,01/28/2019,14102,USA,Huntington Beach,CA,DENTSPLY,DEN-610007,1,40,22.48,17.52,0.438,DENTSPLY IRM IVORY COMPLETE-KIT                             
46885,net32,01/28/2019,14092,USA,Bellmore,NY,SULTAN,SUL-21115,1,104,51.82,52.18,0.501730769,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
46886,net32,01/28/2019,14111,USA,Fresno,CA,3M ESPE,3MD-7312,4,200,141.88,58.12,0.2906,3M ESPE EXPRESS PUTTY                                       
46887,net32,01/28/2019,14113,USA,Sylmar,CA,3M ESPE,3MD-6020A2(E),10,220,141.7,78.3,0.355909091,3M ESPE FILTEK Z250 SYRINGE A2                              
46888,net32,01/28/2019,14113,USA,Sylmar,CA,SHOFU,SHO-0248,4,66,35.96,30.04,0.455151515,SHOFU DURA-WHITE STONES FG RD2                              
46889,net32,01/28/2019,14121,USA,Marlboro,NJ,KERR,KER-29836(EU),3,94.8,71.94,22.86,0.241139241,KERR HERCULITE XRV UNIDOSE ENAMEL A2 20/BX                  
46890,net32,01/28/2019,14118,USA,Louisville,KY,KERR,KER-29840(EU),4,134,113.44,20.56,0.153432836,KERR HERCULITE XRV UNIDOSE ENAMEL B1 20/BX                  
46891,net32,01/28/2019,14088,USA,Bonita Springs,FL,KERR,KER-33872,3,123.45,92.49,30.96,0.250789793,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
46892,net32,01/28/2019,14123,USA,Davenport,FL,3M ESPE,3MD-712-036,4,660,170.28,489.72,0.742,3M Espe Transbond XT Adhesive Syringe 4/Pk
46893,net32,01/28/2019,14113,USA,Sylmar,CA,3M ESPE,3MD-6020A3(E),2,48.8,28.34,20.46,0.419262295,3M Espe Filtek Z250 Syringe A3                              
46894,net32,01/28/2019,14096,USA,Gilbert,AZ,3M ESPE,3MD-3525(E),1,110,75.24,34.76,0.316,3M ESPE RELY X LUTING PLUS CEMENT                           
46895,net32,01/28/2019,14075,USA,Chandler,AZ,3M ESPE,3MD-3525(E),1,110,75.24,34.76,0.316,3M ESPE RELY X LUTING PLUS CEMENT                           
46896,net32,01/28/2019,14129,USA,Penfield,NY,SHOFU,SHO-0241,4,61.8,35.96,25.84,0.418122977,SHOFU DURA-WHITE STONES FG CN1                              
46897,net32,01/28/2019,14124,USA,Las Vegas,NV,KROMOPAN,KRO-KRM302,30,195,116.1,78.9,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
46898,net32,01/28/2019,14077,USA,Denton,TX,3M ESPE,3MD-3525(E),1,110,75.24,34.76,0.316,3M ESPE RELY X LUTING PLUS CEMENT                           
46899,net32,01/28/2019,14117,USA,Mount Ephraim,NJ,3M ESPE,3MD-3525(E),1,110,75.24,34.76,0.316,3M ESPE RELY X LUTING PLUS CEMENT                           
46900,net32,01/28/2019,14054,USA,Minneapolis,MN,PREMIER(MISC),PRE-9011103,4,129,69.32,59.68,0.462635659,PREMIER PRO CLEAN STAIN CLEANER 10/CS                       
46901,net32,01/28/2019,14082,USA,Washington,NJ,KERR,KER-36053(EU),1,70.7,40.53,30.17,0.426732673,KERR SONICFILL 2 UNIDOSE REFILL A3 20/PK                    
46902,net32,01/28/2019,14087,USA,Barrington,NH,3M ESPE,3MD-3525(E),4,400,300.96,99.04,0.2476,3M ESPE RELY X LUTING PLUS CEMENT                           
46903,net32,01/28/2019,14090,USA,Pocatello,ID,DENTSPLY,DEN-656-2891,1,70,41.03,28.97,0.413857143,DENTSPLY DISPERSALLOY 1 SPILL REGULAR SET                   
46904,net32,01/28/2019,14100,USA,Culpeper,VA,KERR,KER-821-4025,5,40.5,11.75,28.75,0.709876543,KERR SYBRON K-FLEX FILES ASSORTED 25MM #15-40               
46905,net32,01/28/2019,14145,USA,Washington,DC,KERR,KER-31513(EU),2,99,42.94,56.06,0.566262626,KERR OPTIBOND SOLO PLUS REFILL                              
46906,net32,01/28/2019,14068,USA,Laurel,MD,FAIRFAX ,FFX-JY,2,190,130.82,59.18,0.311473684,FAIRFAX STABILOK ECONOMY KIT TI YELLOW SMALL                
46907,net32,01/28/2019,14125,USA,Glendale,CA,KULZER,KUL-66048141,1,72,42.23,29.77,0.413472222,KULZER VENUS PEARL PLT REFILL A2 20/BX
46908,net32,01/28/2019,14082,USA,Washington,NJ,KERR,KER-36052(EU),1,75,40.53,34.47,0.4596,KERR SONICFILL 2 UNIDOSE REFILL A2 20/PK                    
46909,net32,01/28/2019,14143,USA,Kirkland,WA,3M ESPE,3MD-6021A1,1,60.5,40.25,20.25,0.334710744,3M ESPE FILTEK Z250 CAPSULE REFILL A1 (20/BX)
46910,net32,01/28/2019,14125,USA,Glendale,CA,KERR,KER-62249,3,25.5,7.05,18.45,0.723529412,Kerr Sybron K-Files 21mm #06Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
46911,net32,01/28/2019,14125,USA,Glendale,CA,KERR,KER-14127,3,19.8,7.05,12.75,0.643939394,KERR SYBRON K-FILES 21MM #08                                
46912,net32,01/28/2019,14113,USA,Sylmar,CA,3M ESPE,3MD-6020A1(E),2,50,28.34,21.66,0.4332,3M ESPE FILTEK Z250 SYRINGE A1                              
46913,net32,01/28/2019,14146,USA,Durham,NC,KERR,KER-33872,5,205.75,154.15,51.6,0.250789793,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
46914,net32,01/28/2019,14075,USA,Chandler,AZ,KERR,KER-33872,3,123.45,92.49,30.96,0.250789793,KERR MAXCEM ELITE REFILL CLEAR 2/PK                         
46915,net32,01/28/2019,14061,USA,Wellington,FL,SULTAN,SUL-21115,1,104,51.82,52.18,0.501730769,SULTAN DENTAL PUREVAC 5 LITRE BOTTLE                        
46916,net32,01/28/2019,14114,USA,Niagara Falls,NY,3M ESPE,3MD-7312,3,150,106.41,43.59,0.2906,3M ESPE EXPRESS PUTTY                                       
46917,net32,01/28/2019,14062,USA,Nutley,NJ,SHOFU,SHO-L528,5,85,32.75,52.25,0.614705882,SHOFU SUPER SNAP DISKS FINISHING DS DARK VIOLET             
46918,net32,01/28/2019,14089,USA,Grenada,MS,KULZER,KUL-65872354,2,164,100.16,63.84,0.389268293,KULZER GLUMA DESENSITIZER 5ML
46919,net32,01/28/2019,14063,USA,Roanoke,VA,SHOFU,SHO-L521,3,45,19.65,25.35,0.563333333,SHOFU SUPER SNAP DISKS SUPER POLISHING  RED MINI            
