date,time,type,order id,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees
08-Feb-18,10:50:01 AM PST,Order,113-9257551-0119409,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LOUISVILLE,KY,40242-7646,9.3,-1.4,-2.99
08-Feb-18,12:09:39 PM PST,Order,112-4354931-7548254,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,FORT WORTH,TX,76244-6198,9.3,-1.4,-2.99
08-Feb-18,1:16:24 PM PST,Order,114-2746045-2893037,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,FOLSOM,CA,95630-6132,9.3,-1.4,-2.99
08-Feb-18,1:22:46 PM PST,Order,114-2754260-0161023,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LUBBOCK,TX,79410-2528,9.3,-1.4,-2.99
08-Feb-18,2:10:33 PM PST,Order,112-1978059-0637069,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Clemmons,NC,27012-8970,9.3,-1.4,-2.99
08-Feb-18,2:24:02 PM PST,Order,114-1919452-0469063,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LIBERTY TOWNSHIP,OH,45044-8349,9.3,-1.4,-2.99
08-Feb-18,2:24:45 PM PST,Order,114-0423860-2201822,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Valencia,CA,91355,9.3,-1.4,-2.99
08-Feb-18,2:28:23 PM PST,Order,113-0324784-3466630,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,CLOVIS,CA,93612,9.3,-1.4,-2.99
08-Feb-18,3:01:03 PM PST,Order,111-6200289-8217020,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Murphy,TX,75094,9.3,-1.4,-2.99
08-Feb-18,3:11:58 PM PST,Order,111-1761775-5367428,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,REHOBOTH,MA,02769-0001,9.3,-1.4,-2.99
08-Feb-18,3:32:31 PM PST,Order,112-4271088-4774659,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LINCOLN,NE,68504-1031,9.3,-1.4,-2.99
08-Feb-18,3:56:47 PM PST,Order,111-9129414-1797827,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,tulare,ca,93274,9.25,-1.39,-2.99
08-Feb-18,5:34:44 PM PST,Order,112-3541042-7308229,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SOUTH SAINT PAUL,MN,55075-2521,9.3,-1.4,-2.99
08-Feb-18,6:26:13 PM PST,Order,113-4884013-8970634,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,WINCHESTER,MA,01890-3936,9.3,-1.4,-2.99
08-Feb-18,7:15:14 PM PST,Order,112-0992401-6209830,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BUDA,TEXAS,78610-2559,9.3,-1.4,-2.99
08-Feb-18,8:05:33 PM PST,Order,111-7720655-4563441,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,OCEANSIDE,CA,92054-5809,9.3,-1.4,-2.99
08-Feb-18,8:25:36 PM PST,Order,114-3616849-7671459,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",2,CRYSTAL LAKE,IL,60014-2434,18.6,-2.8,-5.98
08-Feb-18,10:02:23 PM PST,Order,113-6390285-5699424,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,AMERICAN FORK,UT,84003-2605,9.3,-1.4,-2.99
08-Feb-18,10:20:17 PM PST,Order,114-0300198-3041019,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,AUSTIN,TX,78756-3416,9.3,-1.4,-2.99
08-Feb-18,10:56:26 PM PST,Order,112-9539560-0952247,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,ISSAQUAH,WA,98029-5841,9.3,-1.4,-2.99
09-Feb-18,12:11:55 AM PST,Order,111-1318690-4916221,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Olympia,WA,98512-9327,9.3,-1.4,-2.99
09-Feb-18,2:26:49 AM PST,Order,113-3219963-3439452,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,TALLAHASSEE,FL,32309-9613,9.3,-1.4,-2.99
09-Feb-18,2:35:00 AM PST,Order,111-4937479-6430600,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,NORTH CHESTERFIELD,VA,23237-4048,9.3,-1.4,-2.99
09-Feb-18,3:21:28 AM PST,Order,113-7171100-2837023,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SUGAR LAND,TX,77479-3333,9.3,-1.4,-2.99
09-Feb-18,3:30:00 AM PST,Order,112-1080712-6850630,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,HERNANDO,MS,38632-1326,9.3,-1.4,-2.99
09-Feb-18,5:24:33 AM PST,Order,112-1879484-3241043,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,GREENLAND,NH,03840-2436,9.3,-1.4,-2.99
09-Feb-18,5:25:54 AM PST,Order,113-0357260-0918602,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,KAYSVILLE,UTAH,84037-1601,9.34,-1.4,-2.99
09-Feb-18,6:03:46 AM PST,Order,113-0834941-3341826,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,WARREN,OH,44484-3905,9.3,-1.4,-2.99
09-Feb-18,9:25:25 AM PST,Order,111-9816594-2193838,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BOERNE,TX,78006-2805,9.3,-1.4,-2.99
09-Feb-18,11:00:09 AM PST,Order,114-9726995-9014622,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,KENAI,AK,99611-6613,9.34,-1.4,-2.99
09-Feb-18,1:26:44 PM PST,Order,111-8673569-1228254,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Metairie,LA,70001,9.3,-1.4,-11.98
09-Feb-18,1:27:02 PM PST,Order,113-8578775-3750629,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,CULPEPER,VA,22701-4165,9.3,-1.4,-2.99
09-Feb-18,2:03:27 PM PST,Order,112-9840894-4569825,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,ORCHARD BEACH,MD,21226-2116,9.3,-1.4,-2.99
09-Feb-18,2:38:12 PM PST,Order,114-6893253-8264264,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SAINT LOUIS,MO,63106-4211,9.3,-1.4,-2.99
09-Feb-18,3:01:53 PM PST,Order,114-0916029-3083446,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,EAGLE,ID,83616-6492,9.3,-1.4,-2.99
09-Feb-18,3:15:48 PM PST,Order,114-0315078-6674618,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,MC FARLAND,WI,53558-9664,9.34,-1.4,-2.99
09-Feb-18,3:42:01 PM PST,Order,111-6514888-4301032,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,EMERYVILLE,CALIFORNIA,94608-3882,9.3,-1.4,-2.99
09-Feb-18,4:27:05 PM PST,Order,111-7887814-5845845,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Fort Bragg,CA,95437,9.3,-1.4,-2.99
09-Feb-18,7:31:26 PM PST,Order,113-7025637-4013812,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Corinth,MS,38834,9.3,-1.4,-2.99
09-Feb-18,8:51:45 PM PST,Order,114-3584745-2240238,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,FREMONT,CA,94536-2900,9.3,-1.4,-2.99
09-Feb-18,9:25:22 PM PST,Order,113-9654996-9535467,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,CLOVER,SC,29710-9355,9.3,-1.4,-2.99
09-Feb-18,10:44:35 PM PST,Order,111-9825241-6243438,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,ALLEN,TX,75013-2939,9.3,-1.4,-2.99
09-Feb-18,11:14:04 PM PST,Order,111-9860074-2027422,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,NEW YORK,NY,10036-6215,9.3,-1.4,-2.99
09-Feb-18,11:22:53 PM PST,Order,112-8612188-7939453,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Lexington,KY,40511,9.3,-1.4,-2.99
10-Feb-18,12:27:27 AM PST,Order,114-0841451-8309825,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Alabaster,AL,35007-8604,9.3,-1.4,-2.99
10-Feb-18,3:34:42 AM PST,Order,111-5470131-6505840,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BROKEN ARROW,OK,74014-6733,9.3,-1.4,-2.99
10-Feb-18,5:06:18 AM PST,Order,112-8806315-9491447,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Bowdoinham,ME,4008,9.3,-1.4,-2.99
10-Feb-18,9:23:15 AM PST,Order,111-2984687-1849805,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Plano,TX,75025,9.3,-1.4,-2.99
10-Feb-18,2:27:30 PM PST,Order,112-9345689-8050632,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SEAL BEACH,CA,90740-2509,9.3,-1.4,-2.99
10-Feb-18,3:07:23 PM PST,Order,114-8868256-6356234,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,QUITMAN,MS,39355-9132,9.3,-1.4,-2.99
10-Feb-18,4:49:35 PM PST,Order,113-8927545-7273065,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,West Deptford,New Jersey,8086,9.3,-1.4,-2.99
10-Feb-18,5:18:28 PM PST,Order,111-4833196-6869843,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,PHOENIX,AZ,85018-7156,9.3,-1.4,-2.99
10-Feb-18,5:54:42 PM PST,Order,111-3703133-6428228,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,DUNEDIN,FL,34698-6615,9.3,-1.4,-2.99
10-Feb-18,7:39:26 PM PST,Order,114-5576849-2781865,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,WINDSOR,CO,80550-3584,9.3,-1.4,-2.99
10-Feb-18,8:51:43 PM PST,Order,113-1505238-8816238,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,HIGHLAND,CA,92346-5308,9.3,-1.4,-2.99
10-Feb-18,8:52:33 PM PST,Order,111-6275998-3667408,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,FREMONT,CA,94555-1810,9.34,-1.4,-2.99
10-Feb-18,8:55:06 PM PST,Order,111-6805871-3364218,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,UPLAND,CA,91786-3048,9.3,-1.4,-12.97
10-Feb-18,10:25:45 PM PST,Order,113-6751015-3556249,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,VERNAL,UT,84078-3202,9.3,-1.4,-2.99
11-Feb-18,1:26:05 AM PST,Order,112-7195751-8073034,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,AYLETT,VA,23009-3412,9.3,-1.4,-2.99
11-Feb-18,3:51:05 AM PST,Order,114-5213614-6715465,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,WEST JORDAN,UT,84081-7601,9.3,-1.4,-2.99
11-Feb-18,4:05:25 AM PST,Order,113-6788965-8487465,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BEN LOMOND,CA,95005-9501,9.3,-1.4,-2.99
11-Feb-18,9:54:40 AM PST,Order,113-1317624-5455431,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,IRON RIVER,MI,49935-2253,9.3,-1.4,-2.99
11-Feb-18,9:58:19 AM PST,Order,114-0199843-3876258,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,North Palm Beach,FL,33408-4335,9.3,-1.4,-2.99
11-Feb-18,12:42:54 PM PST,Order,113-7266829-8635427,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,ROSWELL,GA,30076-4712,9.3,-1.4,-2.99
11-Feb-18,3:31:50 PM PST,Order,111-5769796-7965009,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,METAMORA,IL,61548-8402,9.3,-1.4,-2.99
11-Feb-18,4:24:39 PM PST,Order,113-8656752-1582641,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SAINT HELENS,OR,97051-2949,9.3,-1.4,-2.99
11-Feb-18,4:30:04 PM PST,Order,114-4996349-7687441,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,PARADISE,CA,95969,9.3,-1.4,-2.99
11-Feb-18,4:35:24 PM PST,Order,113-2894885-9882606,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Kimberly,ID,83341,9.3,-4.2,-2.99
11-Feb-18,4:35:24 PM PST,Order,113-2894885-9882606,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",2,Kimberly,ID,83341,18.6,0,-5.98
11-Feb-18,5:31:59 PM PST,Order,114-5101316-2620220,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BOERNE,TX,78006-1733,9.3,-1.4,-2.99
11-Feb-18,5:34:41 PM PST,Order,113-1960750-2390642,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,TRUSSVILLE,AL,35173-6318,9.3,-1.4,-2.99
11-Feb-18,7:33:30 PM PST,Order,113-4903478-9128204,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BURLINGAME,CA,94010-5652,9.3,-1.4,-2.99
11-Feb-18,8:24:10 PM PST,Order,112-5072262-6949003,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,ROSEVILLE,CA,95661-6002,9.3,-1.4,-2.99
11-Feb-18,8:36:23 PM PST,Order,111-2028276-5417006,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,OLATHE,KS,66061-6003,9.3,-1.4,-2.99
11-Feb-18,9:32:40 PM PST,Order,113-2358361-2349011,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,West Valley City,UT,84128,9.3,-1.4,-2.99
11-Feb-18,11:21:37 PM PST,Order,111-1303509-3974662,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,WEST DES MOINES,IA,50265-2304,9.3,-1.4,-2.99
12-Feb-18,1:32:57 AM PST,Order,112-1583556-0029066,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,PANAMA CITY BEACH,FL,32407-3048,9.3,-1.4,-2.99
12-Feb-18,2:14:08 AM PST,Order,113-1473403-3677031,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,TOMBALL,TX,77377,9.3,-1.4,-2.99
12-Feb-18,3:58:07 AM PST,Order,113-9313021-3721839,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,JASPER,AL,35504-4512,9.3,-1.4,-2.99
12-Feb-18,5:55:09 AM PST,Order,113-1919256-1299405,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LEXINGTON,IN,47138-8884,9.3,-1.4,-2.99
12-Feb-18,9:30:11 AM PST,Order,112-9341094-8153822,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,NEW YORK,NY,10007-2200,9.3,-1.4,-2.99
12-Feb-18,11:28:59 AM PST,Order,114-8971062-9545861,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LAWLER,IA,52154-9510,9.3,-1.4,-2.99
12-Feb-18,11:56:55 AM PST,Order,114-8189071-0133821,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,MARTINEZ,CA,94553-5718,9.3,-1.4,-2.99
12-Feb-18,12:29:48 PM PST,Order,114-6755438-8572215,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SPRING LAKE,NC,28390-9822,9.3,-1.4,-2.99
12-Feb-18,12:32:23 PM PST,Order,114-1147230-5695434,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,HUBBARDSTON,MI,48845-9529,9.3,-1.4,-2.99
12-Feb-18,1:06:39 PM PST,Order,111-4390612-4254665,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,WESTON,MA,02493-2538,9.3,-1.4,-2.99
12-Feb-18,1:09:18 PM PST,Order,114-4102331-7350639,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,FORT WORTH,TX,76179-7740,9.3,-1.4,-2.99
12-Feb-18,2:22:26 PM PST,Order,114-4011561-1813049,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,HOUSTON,TEXAS,77024-4502,9.3,-1.4,-2.99
12-Feb-18,3:37:22 PM PST,Order,112-2045181-8767424,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,CARY,NC,27518-8712,9.3,-1.4,-2.99
12-Feb-18,4:21:00 PM PST,Order,112-7097774-0780225,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LINCOLN,NE,68528-2314,9.3,-1.4,-2.99
12-Feb-18,4:28:05 PM PST,Order,112-1965364-1461039,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,MAULDIN,SC,29662-3307,9.3,-1.4,-2.99
12-Feb-18,6:07:22 PM PST,Order,112-6315763-3979427,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,NASHUA,NH,03060-3588,9.3,-1.4,-2.99
12-Feb-18,7:48:58 PM PST,Order,111-1417245-1248225,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,AUSTIN,TEXAS,78731-5612,9.3,-1.4,-2.99
12-Feb-18,8:32:04 PM PST,Order,112-9852557-3637069,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,AUBURN,CA,95602-8498,9.3,-1.4,-2.99
12-Feb-18,8:50:24 PM PST,Order,114-9638495-9249800,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LOS ANGELES,CA,90023-2850,9.3,-1.4,-2.99
12-Feb-18,8:54:33 PM PST,Order,114-1277963-9298648,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,MATTHEWS,NC,28105,9.3,-1.4,-5.99
12-Feb-18,9:21:21 PM PST,Order,111-5085619-5442637,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,FONTANA,CA,92335-6457,9.3,-1.4,-2.99
12-Feb-18,9:30:59 PM PST,Order,111-3984210-6839458,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",2,Tucson,AZ,85715-3511,18.6,-2.8,-5.98
12-Feb-18,10:34:38 PM PST,Order,113-4220330-9427412,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",3,DUBLIN,CA,94568-7772,27.9,-5.6,-8.97
12-Feb-18,10:34:38 PM PST,Order,113-4220330-9427412,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,DUBLIN,CA,94568-7772,9.3,0,-2.99
12-Feb-18,11:46:55 PM PST,Order,111-7213238-7010669,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Lincoln,NE,68516-5637,9.3,-1.4,-2.99
13-Feb-18,2:06:19 AM PST,Order,113-5948908-6331440,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Houston,TX,77098,9.3,-1.4,-2.99
13-Feb-18,2:28:50 AM PST,Order,113-4525888-1084200,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Woodburn,OR,97071-8741,9.3,-1.4,-2.99
13-Feb-18,2:36:14 AM PST,Order,113-3694461-6379406,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,CHANDLER,AZ,85224-4199,9.3,-1.4,-2.99
13-Feb-18,2:50:11 AM PST,Order,111-7837663-0747454,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,WOODBURN,OR,97071-2969,9.3,-1.4,-2.99
13-Feb-18,4:58:11 AM PST,Order,113-1324694-1728264,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,carson,CA,90745,9.3,-1.4,-2.99
13-Feb-18,7:17:45 AM PST,Order,114-7285924-3761064,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SOUTH BOSTON,VA,24592-7057,9.3,-1.4,-2.99
13-Feb-18,7:25:51 AM PST,Order,112-1166384-2202623,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",3,NEW YORK,NY,10026-2802,27.9,-4.2,-8.97
13-Feb-18,10:11:05 AM PST,Order,114-6393948-4025056,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,PLANTATION,FL,33322-5697,9.3,-1.4,-2.99
13-Feb-18,12:21:32 PM PST,Order,113-7360162-2972233,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,NEW BRAUNFELS,TX,78132-4725,9.3,-1.4,-2.99
13-Feb-18,12:43:05 PM PST,Order,112-4115542-6413004,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,PFLUGERVILLE,TX,78660-7963,9.3,-1.4,-2.99
13-Feb-18,12:45:44 PM PST,Order,113-8260153-5029067,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,DAGSBORO,DE,19939-4540,9.3,-1.4,-2.99
13-Feb-18,1:19:24 PM PST,Order,114-9308111-1393002,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,MELROSE,MA,02176-2122,9.3,-1.4,-2.99
13-Feb-18,1:25:55 PM PST,Order,114-6457262-0014649,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,COVE,UT,84320-6701,9.3,-1.4,-2.99
13-Feb-18,2:35:46 PM PST,Order,114-3061103-4945052,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SACRAMENTO,CA,95823-5978,9.3,-1.4,-2.99
13-Feb-18,5:07:14 PM PST,Order,113-8723923-3845868,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,MERIDEN,CT,06450-4756,9.3,-1.4,-2.99
13-Feb-18,5:27:46 PM PST,Order,113-5627325-1777023,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,EPPING,ND,58843-9784,9.3,-1.4,-2.99
13-Feb-18,6:56:09 PM PST,Order,114-7790608-3218645,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Oceanside,CA,92056,9.3,-1.4,-2.99
13-Feb-18,7:39:04 PM PST,Order,112-6517008-0680225,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,JAMESTOWN,CA,95327-9552,9.3,-1.4,-2.99
13-Feb-18,8:41:34 PM PST,Order,111-9772091-6721804,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SACRAMENTO,CA,95822-3137,9.3,-1.4,-2.99
13-Feb-18,9:52:53 PM PST,Order,114-7277936-6477031,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,APOPKA,FLORIDA,32703-5973,9.3,-1.4,-2.99
13-Feb-18,9:54:25 PM PST,Order,111-0660926-4730664,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Tallahassee,FL,32309,9.3,-1.4,-2.99
13-Feb-18,9:59:25 PM PST,Order,114-7964239-9501854,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SEBRING,FL,33870-4469,9.3,-1.4,-2.99
13-Feb-18,10:14:22 PM PST,Order,112-9156971-7385054,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Florence,AZ,85132,9.3,-1.4,-2.99
13-Feb-18,10:14:25 PM PST,Order,112-1825364-2177027,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Florence,AZ,85132,9.3,-1.4,-2.99
13-Feb-18,11:09:13 PM PST,Order,111-2839898-7696228,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,LANCASTER,CA,93536-9204,9.3,-1.4,-2.99
13-Feb-18,11:28:46 PM PST,Order,111-3386007-1367406,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",2,CLAREMORE,OK,74017-4223,18.6,-2.8,-12.1
14-Feb-18,12:21:19 AM PST,Order,113-6307142-5577044,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,TARRYTOWN,NY,10591-5653,9.3,-1.4,-2.99
14-Feb-18,12:24:02 AM PST,Order,111-3897643-6337060,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,URBANDALE,IA,50322-2646,9.3,-1.4,-2.99
14-Feb-18,12:36:02 AM PST,Order,111-6806939-7813840,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,DOUGLASVILLE,GA,30135-1457,9.3,-1.4,-2.99
14-Feb-18,1:29:01 AM PST,Order,114-5035227-6726624,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Fairfield,ca,94534,9.3,-1.4,-2.99
14-Feb-18,5:15:25 AM PST,Order,113-5339174-0069021,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,ARLINGTON,MA,2474,9.3,-1.4,-2.99
14-Feb-18,8:21:43 AM PST,Order,112-5868174-8605864,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,MARIETTA,GA,30066,9.3,-1.4,-2.99
14-Feb-18,8:24:31 AM PST,Order,113-3958941-3519438,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Casey,IL,62420,9.3,-1.4,-2.99
14-Feb-18,10:46:15 AM PST,Order,112-5132691-0503460,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,GEORGETOWN,IN,47122-8744,9.3,-1.4,-2.99
14-Feb-18,12:23:36 PM PST,Order,112-1576627-0175450,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,JACKSONVILLE,FL,32223-0861,9.3,-1.4,-2.99
14-Feb-18,12:26:28 PM PST,Order,113-0919801-9162611,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,BEAUMONT,TX,77706-7269,9.3,-1.4,-2.99
14-Feb-18,12:37:55 PM PST,Order,111-9730368-0813833,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,GILBERT,AZ,85234-4678,9.3,-1.4,-5.99
14-Feb-18,2:07:30 PM PST,Order,112-6034168-9141826,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,GARLAND,TX,75042-6101,9.29,-1.39,-2.99
14-Feb-18,8:06:55 PM PST,Order,112-6379898-0093011,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,MARYSVILLE,WA,98271-8169,9.29,-1.39,-2.99
14-Feb-18,8:30:49 PM PST,Order,111-4625821-3272263,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SUN PRAIRIE,WI,53590-1304,9.29,-1.39,-2.99
14-Feb-18,8:36:40 PM PST,Order,111-1704783-2118660,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,EL PASO,TEXAS,79907-6832,9.29,-1.39,-2.99
14-Feb-18,8:44:29 PM PST,Order,111-3252374-8203450,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,SAN ANTONIO,TX,78260-4341,9.29,-1.39,-2.99
14-Feb-18,10:10:37 PM PST,Order,111-5313351-7511452,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Calabasas,CA,91302,9.29,-1.39,-2.99
14-Feb-18,10:44:24 PM PST,Order,111-8996337-2070653,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,KING GEORGE,VA,22485-6769,9.29,-1.39,-2.99
14-Feb-18,11:35:06 PM PST,Order,111-4980450-1063402,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,WILMINGTON,NC,28411-1022,9.3,-1.4,-2.99
