date,order id,country,order city,order state,item,quantity,product sales,total cost,profit,return on sales
02-01-2019,701-1617783-9977854,Canada,VANCOUVER,BC,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
02-01-2019,702-1920883-0083451,Canada,Surrey,BC,LUX-NEO110B,1,33.95,33.65,0.3,0.008836524
02-01-2019,701-5726424-3689035,Canada,Port Coquitlam,BC,LUX-NEO110B,1,33.95,26.57,7.38,0.217378498
02-01-2019,702-4461178-1137842,Canada,Burnaby,BC,LUX-NEO110B,1,33.95,26.57,7.38,0.217378498
02-01-2019,701-5998700-6841867,Canada,Russell,ON,3MM-R1547,1,9.7,18.64,-8.94,-0.921649485
02-01-2019,702-9944772-6918624,Canada,Calgary,AB,3MM-R1547,3,29.1,55.11,-26.01,-0.893814433
02-01-2019,701-3314796-8442666,Canada,Calgary,AB,MDL-NON80328,1,12.99,11.49,1.5,0.115473441
02-01-2019,701-1601271-9606606,Canada,Thornhill,ON,LUX-NEO120B,1,47.01,32.71,14.3,0.304190598
02-01-2019,702-0260639-8785045,Canada,Airdrie,AB,PRK-03-08,1,13.35,9.83,3.52,0.263670412
02-01-2019,701-8575493-9254666,Canada,Calgary,AB,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
02-01-2019,701-5862972-1519429,Canada,Guelph,ON,3MM-1624W(50),1,16,10.93,5.07,0.316875
02-01-2019,701-0328900-8537856,Canada,Vancouver,BC,LUX-NEO185W,2,99.9,77.73,22.17,0.221921922
02-01-2019,702-1868110-5255441,Canada,Waterloo,ON,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
02-01-2019,702-2366726-0576245,Canada,Windsor,ON,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
02-01-2019,702-5467208-8092205,Canada,Burnaby,BC,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
02-01-2019,701-4726250-4571433,Canada,Mississauga,ON,LUX-NEO180W,1,67.39,41.49,25.9,0.384330019
02-01-2019,702-1426336-1034630,Canada,Colwood,BC,3MM-R1547,1,9.7,18.64,-8.94,-0.921649485
02-01-2019,701-9007422-8930618,Canada,St. Catharines,ON,LUX-NEO320W,1,69.85,66.19,3.66,0.052397996
02-01-2019,701-9007422-8930618,Canada,St. Catharines,ON,LUX-NEO320W,1,69.85,34.75,35.1,0.502505369
02-01-2019,701-9007422-8930618,Canada,St. Catharines,ON,LUX-NEO320W,1,69.85,34.75,35.1,0.502505369
02-01-2019,701-8369796-0363437,Canada,Mississauga,ON,3MM-1626W,1,31,25.5,5.5,0.177419355
02-01-2019,702-0610363-9584216,Canada,Port Coquitlam,BC,PRK-03-08,1,13.35,9.83,3.52,0.263670412
02-01-2019,701-2276836-7730636,Canada,London,ON,LUX-NEO185B,1,49.95,38.87,11.08,0.221821822
02-01-2019,702-6178406-0512263,Canada,Richmond,BC,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
02-01-2019,701-3083388-1832201,Canada,"Kamloops, BC",BC,PRK-03-08,1,13.35,16.8,-3.45,-0.258426966
02-01-2019,701-1344258-6424269,Canada,Victoria,BC,LUX-NEO185B,1,49.95,38.35,11.6,0.232232232
03-01-2019,702-2713895-8124230,Canada,Coldstream,BC,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,701-4426576-4152233,Canada,Mission,BC,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,701-4714313-1444234,Canada,Kelowna,BC,PRK-01-08,1,13.7,9.83,3.87,0.282481752
03-01-2019,702-2311227-7801832,Canada,Edmonton,AB,3MM-1624W(20),1,7.5,6.47,1.03,0.137333333
03-01-2019,702-2095444-5979453,Canada,Edmonton,AB,PRK-03-08,1,13.35,9.83,3.52,0.263670412
03-01-2019,702-5941804-3527462,Canada,Bradford,ON,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
03-01-2019,702-2767989-7301814,Canada,Montreal,QC,LUX-NEO185B,1,49.95,38.87,11.08,0.221821822
03-01-2019,702-7504340-6275428,Canada,Montreal,QC,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
03-01-2019,701-7629047-1776203,Canada,Mississauga,ON,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
03-01-2019,702-1336191-3995440,Canada,Toronto,ON,LUX-NEO185B,1,49.95,38.87,11.08,0.221821822
03-01-2019,702-7891923-3365069,Canada,Gatineau,QC,LUX-NEO110W,1,40.32,28.05,12.27,0.304315476
03-01-2019,702-9672626-2203462,Canada,Stittsville,ON,3MM-R1547,1,9.7,18.64,-8.94,-0.921649485
03-01-2019,702-4950418-7766601,Canada,Calgary,AB,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,702-9563027-8830610,Canada,Calgary,AB,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,701-1317299-9291435,Canada,Calgary,AB,3MM-1527-1-12,1,17.5,16.1,1.4,0.08
03-01-2019,701-1317299-9291435,Canada,Calgary,AB,3MM-1527-1-12,1,17.5,10.84,6.66,0.380571429
03-01-2019,702-0566529-9074610,Canada,Collingwood,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
03-01-2019,702-1945944-8769036,Canada,Sherwood Park,AB,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
03-01-2019,701-3440093-7469055,Canada,Langley,BC,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
03-01-2019,702-3967907-3983443,Canada,Langley,BC,LUX-NEO320B,1,69.85,49.74,20.11,0.287902649
03-01-2019,702-8786322-2121029,Canada,Victoria,BC,LUX-NEO185B,1,49.95,38.87,11.08,0.221821822
03-01-2019,702-2304602-4146647,Canada,Brooks,AB,LUX-NEO185B,1,49.95,38.35,11.6,0.232232232
03-01-2019,702-3569817-4870613,Canada,GONOR,MB,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
03-01-2019,702-1229580-5263427,Canada,Oakville,ON,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
03-01-2019,701-9198576-5531424,Canada,Brampton,ON,LUX-NEO110W,1,40.32,28.05,12.27,0.304315476
03-01-2019,702-0302704-4141017,Canada,Windsor,QC,PRK-03-08,1,13.35,9.83,3.52,0.263670412
03-01-2019,701-8321994-0252256,Canada,Oakbank,MB,PRK-01-08,1,13.7,9.83,3.87,0.282481752
03-01-2019,701-8439657-3660225,Canada,Thompson,MB,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
03-01-2019,701-3787912-9606616,Canada,Toronto,ON,PRK-12-08,1,17.99,10.83,7.16,0.397998888
03-01-2019,701-1526450-8328264,Canada,SCARBOROUGH,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
03-01-2019,702-8509734-1017036,Canada,Kitchener,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
03-01-2019,702-9574008-1433002,Canada,Kitchener,ON,3MM-1624W(20),1,7.5,6.47,1.03,0.137333333
03-01-2019,702-9928602-8957012,Canada,North York,ON,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,702-1381150-9770605,Canada,Kitchener,ON,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,701-9949154-0089055,Canada,Pickering,ON,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,702-7450139-9341824,Canada,Toronto,ON,PRK-12-08,1,17.99,10.83,7.16,0.397998888
03-01-2019,701-3022703-2547437,Canada,London,ON,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,702-1801434-3372217,Canada,Windsor,ON,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,701-4615956-9660251,Canada,Vernon,BC,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
03-01-2019,701-4209337-6050669,Canada,Winnipeg,MB,LUX-NEO120B,1,47.01,32.19,14.82,0.315252074
03-01-2019,702-7757068-1781056,Canada,Sudbury,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
03-01-2019,701-2719543-1968262,Canada,Sudbury,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
03-01-2019,701-1909923-1910658,Canada,Peterborough,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
03-01-2019,702-7705206-2769022,Canada,Mulgrave,NS,PRK-03-08,1,13.35,9.83,3.52,0.263670412
03-01-2019,701-1716918-4012201,Canada,East Stewiacke,NS,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
03-01-2019,702-6504712-2229054,Canada,Georgetown,ON,LUX-NEO185B,2,99.9,77.73,22.17,0.221921922
03-01-2019,701-0162481-9156253,Canada,Coldstream,BC,PRK-01-08,1,13.7,16.73,-3.03,-0.221167883
03-01-2019,702-1219083-4701053,Canada,Edmonton,AB,LUX-NEO320B,1,69.85,44.71,25.14,0.359914102
03-01-2019,702-2271036-3020200,Canada,Edmonton,AB,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
03-01-2019,702-3458824-5372268,Canada,Finch,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
03-01-2019,701-8727809-8954629,Canada,Port Elgin,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
03-01-2019,701-2487450-6173861,Canada,Candiac,QC,PRK-01-08,1,13.7,9.83,3.87,0.282481752
03-01-2019,702-6182605-3737829,Canada,Oshawa,ON,LUX-NEO110B,1,33.95,32.18,1.77,0.052135493
03-01-2019,702-6182605-3737829,Canada,Oshawa,ON,LUX-NEO110B,1,33.95,22,11.95,0.351988218
03-01-2019,701-5208285-1222639,Canada,Milton,ON,3MM-1624W(20),1,7.5,6.47,1.03,0.137333333
03-01-2019,701-3094947-6792212,Canada,Edmonton,AB,LUX-NEO185B,1,49.95,38.35,11.6,0.232232232
03-01-2019,702-4832204-6997030,Canada,Lacombe,AB,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,702-1308285-4881013,Canada,Mississauga,ON,LUX-NEO320B,1,69.85,45.23,24.62,0.352469578
03-01-2019,701-9776761-3187452,Canada,Toronto,ON,LUX-NEO320W,1,69.85,45.23,24.62,0.352469578
03-01-2019,702-1095835-0241047,Canada,Stoney Creek,ON,LUX-NEO185B,1,49.95,46.41,3.54,0.070870871
03-01-2019,702-1499625-6264249,Canada,Toronto,ON,LUX-NEO120B,1,47.01,32.71,14.3,0.304190598
03-01-2019,701-9519025-6070655,Canada,Toronto,ON,LUX-NEO320W,1,69.85,45.23,24.62,0.352469578
03-01-2019,702-2469754-7765825,Canada,Brampton,ON,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
03-01-2019,701-9750782-6149827,Canada,Richmond Hill,ON,LUX-NEO110B,1,33.95,51.11,-17.16,-0.50544919
03-01-2019,701-9750782-6149827,Canada,Richmond Hill,ON,LUX-NEO110B,1,33.95,22,11.95,0.351988218
03-01-2019,701-9750782-6149827,Canada,Richmond Hill,ON,LUX-NEO110B,1,33.95,22,11.95,0.351988218
03-01-2019,701-4226182-3698657,Canada,Burnaby,BC,LUX-NEO110W,1,40.32,28.05,12.27,0.304315476
03-01-2019,701-7078451-1526605,Canada,Calgary,AB,LUX-NEO320W,1,69.85,44.71,25.14,0.359914102
03-01-2019,701-4560243-6386636,Canada,Pickering,ON,3MM-R1547,1,9.7,18.64,-8.94,-0.921649485
03-01-2019,701-1315597-5870630,Canada,TORONTO,ON,3MM-R1547,1,9.7,18.64,-8.94,-0.921649485
03-01-2019,702-1030484-8641854,Canada,St Thomas,ON,LUX-NEO185B,1,49.95,38.87,11.08,0.221821822
03-01-2019,702-7088866-5001844,Canada,Whitby,ON,LUX-NEO185B,1,49.95,38.87,11.08,0.221821822
03-01-2019,701-9753749-0323410,Canada,Surrey,BC,3MM-1527-1-12,1,17.5,13.47,4.03,0.230285714
03-01-2019,701-0241376-4415479,Canada,Vancouver,BC,MOL-295300,1,32,20.87,11.13,0.3478125
03-01-2019,701-9514157-7241019,Canada,Coquitlam,BC,LUX-NEO110B,1,33.95,45.69,-11.74,-0.345802651
03-01-2019,701-9514157-7241019,Canada,Coquitlam,BC,LUX-NEO110B,1,33.95,21.48,12.47,0.36730486
03-01-2019,701-6395152-2769839,Canada,Nanaimo,BC,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
03-01-2019,701-1348858-1693844,Canada,Salmon Arm,BC,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
03-01-2019,701-4961907-6563447,Canada,Toronto,ON,LUX-NEO120B,1,47.01,32.71,14.3,0.304190598
03-01-2019,701-6127482-6328247,Canada,St. Catharines,ON,3MM-1624W(50),1,16,10.93,5.07,0.316875
04-01-2019,701-6006738-1739413,Canada,Edmonton,AB,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
04-01-2019,702-9107309-8598664,Canada,Brampton,ON,3MM-R1547,1,9.7,26.54,-16.84,-1.736082474
04-01-2019,701-7387950-9252236,Canada,Calgary,AB,LUX-NEO185B,1,49.95,38.35,11.6,0.232232232
04-01-2019,701-0749128-7617044,Canada,Merritt,BC,LUX-NEO320W,1,69.85,44.71,25.14,0.359914102
04-01-2019,701-4471173-0209804,Canada,Nanaimo,BC,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,701-0241257-7026672,Canada,Montreal-Nord,QC,LUX-NEO110B,1,33.95,52.54,-18.59,-0.547569956
04-01-2019,701-0241257-7026672,Canada,Montreal-Nord,QC,LUX-NEO110B,1,33.95,22,11.95,0.351988218
04-01-2019,701-0241257-7026672,Canada,Montreal-Nord,QC,LUX-NEO110B,1,33.95,22,11.95,0.351988218
04-01-2019,701-0241257-7026672,Canada,Montreal-Nord,QC,LUX-NEO110B,1,33.95,22,11.95,0.351988218
04-01-2019,701-0241257-7026672,Canada,Montreal-Nord,QC,LUX-NEO110B,1,33.95,22,11.95,0.351988218
04-01-2019,701-0241257-7026672,Canada,Montreal-Nord,QC,LUX-NEO110B,1,33.95,22,11.95,0.351988218
04-01-2019,701-0241257-7026672,Canada,Montreal-Nord,QC,LUX-NEO110B,1,33.95,42.36,-8.41,-0.247717231
04-01-2019,701-0241257-7026672,Canada,Montreal-Nord,QC,LUX-NEO110B,1,33.95,22,11.95,0.351988218
04-01-2019,701-0241257-7026672,Canada,Montreal-Nord,QC,LUX-NEO110B,1,33.95,22,11.95,0.351988218
04-01-2019,701-0241257-7026672,Canada,Montreal-Nord,QC,LUX-NEO110B,1,33.95,22,11.95,0.351988218
04-01-2019,702-4226493-7892229,Canada,Sault Ste Marie,ON,LUX-NEO320W,1,69.85,45.23,24.62,0.352469578
04-01-2019,702-5955913-8455414,Canada,Brampton,ON,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
04-01-2019,702-8084294-5823406,Canada,Grande Prairie,AB,LUX-NEO110B,1,33.95,26.57,7.38,0.217378498
04-01-2019,702-8084294-5823406,Canada,Grande Prairie,AB,LUX-NEO185B,1,49.95,38.35,11.6,0.232232232
04-01-2019,701-0087964-1094652,Canada,Sturgeon County,AB,PRK-01-08,1,13.7,9.83,3.87,0.282481752
04-01-2019,701-2286666-6764205,Canada,Rigaud,QC,3MM-1626W,1,31,19.73,11.27,0.363548387
04-01-2019,702-2375559-9186631,Canada,Victoria,BC,3MM-1624W(50),1,16,10.65,5.35,0.334375
04-01-2019,702-4216678-2572206,Canada,Holland Landing,ON,LUX-NEO185B,1,49.95,38.87,11.08,0.221821822
04-01-2019,701-9810795-8445050,Canada,Guelph,ON,3MM-1624W,1,24.6,17.7,6.9,0.280487805
04-01-2019,702-0852462-6882613,Canada,Sherbrooke,QC,PRK-01-08,1,13.7,9.83,3.87,0.282481752
04-01-2019,702-4786009-7477861,Canada,Brantford,ON,PRK-03-08,1,13.35,11.83,1.52,0.113857678
04-01-2019,702-4786009-7477861,Canada,Brantford,ON,PRK-03-08,1,13.35,7.83,5.52,0.413483146
04-01-2019,701-3033380-9279464,Canada,Toronto,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,701-7381883-7940229,Canada,Nepean,ON,PRK-01-08,1,13.7,9.83,3.87,0.282481752
04-01-2019,701-3937089-8853038,Canada,Ajax,ON,PRK-03-08,1,13.35,13.91,-0.56,-0.041947566
04-01-2019,701-9650247-6558641,Canada,Woodstock,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,701-6308038-3245043,Canada,Wainwright,AB,PRK-01-08,1,13.7,9.83,3.87,0.282481752
04-01-2019,701-7995804-8219458,Canada,Winnipeg,MB,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
04-01-2019,702-8196431-6441853,Canada,Midland,ON,LUX-NEO320W,1,69.85,45.23,24.62,0.352469578
04-01-2019,701-2324673-7657856,Canada,Mississauga,ON,LUX-NEO320W,1,69.85,55.71,14.14,0.202433787
04-01-2019,701-2324673-7657856,Canada,Mississauga,ON,LUX-NEO320W,1,69.85,34.75,35.1,0.502505369
04-01-2019,701-2874692-4961844,Canada,Dartmouth,NS,PRK-01-08,1,13.7,9.83,3.87,0.282481752
04-01-2019,702-8430576-5228257,Canada,north york,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,702-4643970-9902615,Canada,Toronto,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,701-0694640-0220200,Canada,Toronto,ON,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
04-01-2019,701-8426032-5765853,Canada,Toronto,ON,PRK-03-08,2,26.7,19.66,7.04,0.263670412
04-01-2019,702-4896618-8389061,Canada,Scarborough,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,702-7471089-6700267,Canada,Westmount,QC,MDL-NON80328,1,12.88,18.8,-5.92,-0.459627329
04-01-2019,701-3127468-4301854,Canada,Toronto,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,702-6440322-1592213,Canada,Repentigny,QC,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,701-7733775-8117001,Canada,Rocky Mountain House,AB,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,701-4630566-5921802,Canada,Red Deer,AB,LUX-NEO185B,1,49.95,38.35,11.6,0.232232232
04-01-2019,701-8374374-0421066,Canada,St Albert,AB,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
04-01-2019,702-5242552-0267469,Canada,Ottawa,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,701-6052758-2845065,Canada,Oshawa,ON,PRK-01-08,1,13.7,9.83,3.87,0.282481752
04-01-2019,701-2663080-0589835,Canada,KANATA,ON,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,702-0088898-3435444,Canada,Edmonton,AB,LUX-NEO110B,1,33.95,31.66,2.29,0.067452135
04-01-2019,702-0088898-3435444,Canada,Edmonton,AB,LUX-NEO110B,1,33.95,21.48,12.47,0.36730486
04-01-2019,701-5625751-2328215,Canada,Scarborough,ON,PRK-01-08,1,13.7,9.83,3.87,0.282481752
04-01-2019,701-8871775-9332264,Canada,Richmond,BC,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
04-01-2019,702-0702870-4620215,Canada,MISSISSAUGA,ON,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
04-01-2019,702-8384475-8488227,Canada,Longueuil,QC,PRK-03-08,1,13.35,16.01,-2.66,-0.199250936
04-01-2019,701-4893214-1537851,Canada,QUEBEC,QC,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
04-01-2019,702-5726252-5349844,Canada,Montreal,QC,PRK-01-08,1,13.7,14.02,-0.32,-0.023357664
04-01-2019,702-5552739-4662634,Canada,MONTREAL,QC,LUX-NEO110B,1,33.95,26.57,7.38,0.217378498
04-01-2019,701-8885968-2484205,Canada,Lasalle,QC,PRK-03-08,1,13.35,16.01,-2.66,-0.199250936
04-01-2019,702-7446349-0685842,Canada,Mont-Louis,QC,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
04-01-2019,701-4402030-2349860,Canada,Lasalle,QC,PRK-03-08,1,13.35,16.01,-2.66,-0.199250936
04-01-2019,702-7332130-5625843,Canada,Mineville,NS,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
04-01-2019,702-7410361-3205853,Canada,Saint-Laurent,QC,LUX-NEO110B,1,33.95,34.71,-0.76,-0.022385862
04-01-2019,702-8378026-2132237,Canada,Saskatoon,SK,3MM-R1547,1,9.7,18.37,-8.67,-0.893814433
04-01-2019,702-1945290-5487435,Canada,Salt Spring Island,BC,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,702-1596611-1405052,Canada,Mossleigh,AB,3MM-1624W,1,24.5,17.69,6.81,0.277959184
04-01-2019,702-0700810-0126623,Canada,Montreal,QC,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,701-0562780-1214606,Canada,Wentworth,QC,PRK-12-08,1,17.99,13.53,4.46,0.247915509
04-01-2019,701-0562780-1214606,Canada,Wentworth,QC,PRK-12-08,1,17.99,8.13,9.86,0.548082268
04-01-2019,702-0586142-3230611,Canada,Gatineau,QC,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,701-7524773-4253823,Canada,London,ON,LUX-NEO110B,1,33.95,33.65,0.3,0.008836524
04-01-2019,702-4530991-9445048,Canada,St-Francois-Xavier-De-Brompt,QC,PRK-01-08,1,13.7,9.83,3.87,0.282481752
04-01-2019,701-2294523-6847409,Canada,Calgary,AB,LUX-NEO110B,2,67.9,59.26,8.64,0.12724595
04-01-2019,701-2294523-6847409,Canada,Calgary,AB,LUX-NEO110B,1,33.95,22,11.95,0.351988218
04-01-2019,702-2913432-1440215,Canada,Tignish,PE,PRK-03-08,1,13.35,9.83,3.52,0.263670412
04-01-2019,702-6198824-0829006,Canada,Brampton,ON,LUX-NEO110B,1,33.95,33.65,0.3,0.008836524
04-01-2019,701-7535006-5774657,Canada,CAMROSE,AB,3MM-R1547,2,19.4,36.74,-17.34,-0.893814433
04-01-2019,702-4122425-0609013,Canada,London,ON,PRK-01-08,1,13.7,9.83,3.87,0.282481752
04-01-2019,701-9812281-2537843,Canada,WINNIPEG,MB,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
04-01-2019,702-7708165-6489823,Canada,Mississauga,ON,LUX-NEO120B,1,47.01,32.71,14.3,0.304190598
04-01-2019,701-0335061-3341836,Canada,Mississauga,ON,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
04-01-2019,702-2617342-2873858,Canada,Calgary,AB,OMR-BP742N,1,67.9,45.45,22.45,0.330633284
04-01-2019,702-0430345-2277017,Canada,Calgary,AB,LUX-NEO180W,1,67.39,40.97,26.42,0.392046298
04-01-2019,701-7364570-7016222,Canada,Toronto,ON,LUX-NEO110B,1,33.95,27.09,6.86,0.202061856
04-01-2019,702-8021285-7896207,Canada,Thorold,ON,LUX-NEO110B,1,33.95,35.55,-1.6,-0.04712813
05-01-2019,702-5159708-8711440,Canada,Calgary,AB,PRK-03-08,1,13.35,9.83,3.52,0.263670412
05-01-2019,702-4585780-1385040,Canada,Calgary,AB,LUX-NEO110W,1,40.32,34.1,6.22,0.154265873
05-01-2019,702-4585780-1385040,Canada,Calgary,AB,LUX-NEO110W,1,40.32,22,18.32,0.454365079
