date,order id,item,country,order city,order state,quantity,revenue,total cost,profit
01-05-2019,113-4325272-4326615,3MM-R1547(10),,OGEMA,WI,2,13.18,9.56,3.62
01-05-2019,111-3954211-6301822,MDL-NON80328,,EDISON,NJ,1,9.89,7.9,1.99
01-05-2019,113-3494405-4037005,3MM-R1547(10),,ALEDO,TX,1,6.59,5.28,1.31
01-05-2019,111-3983702-2275462,TOR-MS407W(B),,Albuquerque,NM,1,11.95,9.93,2.02
01-05-2019,112-8355276-9832222,3MM-R1547(10),,KANSAS CITY,MO,1,6.59,5.28,1.31
01-05-2019,114-1717795-0777863,TOR-MS407W(B),,WINNECONNE,WI,1,11.95,9.93,2.02
01-05-2019,112-8880423-6913801,MDL-NON80328,,IMPERIAL,CA,1,9.89,14.36,-4.47
01-05-2019,113-5769422-3502625,3MM-R1547(10),,Annapolis,MD,1,6.59,5.28,1.31
01-05-2019,114-9715428-6426638,3MM-H1624,,YORKTOWN,VA,1,6.01,4.4,1.61
01-05-2019,112-5010758-2382644,3MM-R1546(B),,BEAVER FALLS,PA,1,23,29.99,-6.99
01-05-2019,112-1140404-4114644,3MM-1624W(B),,RED BLUFF,CA,1,16.64,14.78,1.86
01-05-2019,114-7572784-4030659,3MM-R1547(10),,PHOENIX,AZ,2,13.18,9.56,3.62
01-05-2019,113-7317509-1409009,3MM-R1547(10),,HUNTINGTON BEACH,CA,1,6.59,5.28,1.31
01-05-2019,114-9176823-7118616,3MM-R1547(10),,Tahlequah,OK,4,26.36,18.18,8.18
01-05-2019,114-9176823-7118616,3MM-R1547(10),,Tahlequah,OK,2,13.18,8.5,4.68
01-05-2019,114-1019573-7805043,MDL-NON80328,,DENDRON,VA,2,19.78,15.8,3.98
01-05-2019,111-2758180-5775454,3MM-6152,,MERIDIAN,MS,1,161.49,141.1,20.39
01-05-2019,112-1777046-0229833,3MM-R1547(10),,FINKSBURG,MD,1,6.59,5.28,1.31
01-05-2019,111-5514135-5564234,3MM-1626W,,MAYLENE,AL,1,17.7,15.76,1.94
01-05-2019,111-1644717-5121059,3MM-R1547(10),,ALTOONA,WI,1,6.59,9.27,-2.68
01-05-2019,112-2151898-4299452,3MM-R1547(10),,HOUSTON,TX,1,6.59,5.28,1.31
01-05-2019,114-3636752-1994600,3MM-1626W,,NEW HAVEN,MI,1,17.7,15.76,1.94
01-05-2019,111-2195065-7533011,3MM-2560(X2),,SPOKANE,WA,10,134.6,95.85,38.75
01-05-2019,112-7475548-4057006,TOR-MS407W(B),,EPHRATA,WA,1,11.95,9.93,2.02
01-05-2019,111-8733280-5464253,3MM-R1547(10),,BLODGETT,OR,1,6.59,5.28,1.31
01-05-2019,112-8638931-1681864,3MM-1626W(B),,Milpitas,CA,1,17,15.56,1.44
01-05-2019,113-9822477-0605022,3MM-1626W(X2B),,ALTA LOMA,CA,1,34,29.5,4.5
01-05-2019,111-4223744-0554666,3MM-AC-036,,Weston,MA,1,5.42,4.71,0.71
01-05-2019,113-4450179-5813010,3MM-R1547(10),,LITTLETON,CO,1,6.59,5.28,1.31
01-05-2019,114-2594130-3952235,3MM-R1547(10),,Aurora,CO,1,6.59,5.28,1.31
01-05-2019,112-7650238-8789005,CON-125265E,,SAN MARCOS,CA,2,87.98,45.04,42.94
01-05-2019,111-3821874-2458638,3MM-R1547(10),,MAUMEE,OH,1,6.59,5.28,1.31
01-05-2019,114-4427344-9768248,3MM-R1547(10),,DE SOTO,MO,1,6.59,5.28,1.31
01-05-2019,112-4213191-9693860,3MM-R1547(10),,Jamaica Estates,NY,1,6.59,5.28,1.31
01-05-2019,114-7874413-9726651,3MM-R1547(10),,Pelahatchie,MS,1,6.59,5.28,1.31
01-05-2019,113-2763490-9657842,3MM-R1547(10),,Toms River,NJ,1,6.59,5.28,1.31
01-05-2019,113-6259494-3302602,3MM-R1547(10),,SIOUX CITY,IA,1,6.59,5.28,1.31
01-05-2019,113-4887453-7290612,3MM-R1547(10),,NORTHBOROUGH,MA,1,6.59,5.28,1.31
01-05-2019,111-0328038-4259410,3MM-R1547(10),,Bethlehem,PA,1,6.59,5.28,1.31
01-05-2019,112-4914001-5611457,3MM-R1547(10),,DALY CITY,CA,1,6.59,5.28,1.31
01-05-2019,113-4921489-8981842,3MM-R1547(10),,Bremerton,WA,1,6.59,5.28,1.31
01-05-2019,111-8085849-1588217,3MM-R1547(10),,PORT JERVIS,NY,1,6.59,5.28,1.31
01-05-2019,111-3342984-6176269,3MM-R1547(10),,VINELAND,NJ,1,6.59,5.28,1.31
01-05-2019,113-7551128-7705064,3MM-R1547(10),,Milwaukee,WI,1,6.59,5.28,1.31
01-05-2019,112-4661497-9771463,3MM-R1547(10),,Pensacola,FL,1,6.59,5.28,1.31
01-05-2019,113-2839313-9308249,3MM-R1547(10),,OVERLAND PARK,KS,1,6.59,5.28,1.31
01-05-2019,114-9643827-6692257,3MM-R1547(10),,Blue Lake,CA,1,6.59,5.28,1.31
01-05-2019,114-7216136-4865805,3MM-R1547(10),,HUNTLEY,MT,1,6.59,5.28,1.31
01-05-2019,112-8541029-5575417,3MM-R1547(10),,Brentwood,TN,1,6.59,5.28,1.31
01-05-2019,114-4290543-2987439,3MM-R1547(10),,HENDERSON,NV,1,6.59,5.28,1.31
01-05-2019,113-1164118-6211467,3MM-R1547(10),,DULUTH,MN,1,6.59,5.28,1.31
01-05-2019,112-3652819-8288263,3MM-R1547(10),,LOUISVILLE,KY,1,6.59,5.28,1.31
01-05-2019,112-3759079-1981031,TOR-MS407W(B),,trinity,AL,1,11.95,9.93,2.02
01-05-2019,111-2053115-3011451,3MM-R1547(10),,SAN CLEMENTE,CA,1,6.59,5.28,1.31
01-05-2019,111-6197004-7477067,3MM-R1547(10),,STATEN ISLAND,NY,1,6.59,5.28,1.31
01-05-2019,112-9004700-3353024,3MM-R1547(10),,Moriches,NY,1,6.59,5.28,1.31
01-05-2019,114-5059019-8884243,3MM-R1547(10),,CISCO,TX,1,6.59,5.28,1.31
01-05-2019,111-3188205-8423401,3MM-6152,,SOUND BEACH,NY,1,161.49,141.1,20.39
01-05-2019,113-2476564-7488204,3MM-H1624,,San Anselmo,CA,1,6.01,4.4,1.61
01-05-2019,112-6695275-6070619,3MM-AC-036(X2),,NOKOMIS,FL,1,9.21,7.33,1.88
01-05-2019,114-6858603-0160266,TOR-MS407W(B),,FREDERICK,CO,1,11.95,9.93,2.02
01-05-2019,112-1293112-4795417,3MM-R1547(10),,Scotts Valley,CA,1,6.59,5.28,1.31
01-05-2019,112-8357055-4715416,3MM-H1624,,MOUND,MN,1,6.01,4.4,1.61
01-05-2019,114-9023532-8058623,3MM-2560,,Sparta,TN,1,7.74,6.24,1.5
01-05-2019,111-2314932-3941025,3MM-SLT-1(X2),,RICHMOND,CA,2,23.8,18.46,5.34
01-05-2019,114-9692313-0649060,3MM-1626W(X2),,Pasadena,TX,1,32.84,29.33,3.51
02-05-2019,111-0365396-2960265,TOR-MS407W(B),,ELDORADO,IL,1,11.95,9.93,2.02
02-05-2019,113-3766740-7570641,WEL-24400U,,WILLAMINA,OR,1,7.7,6.18,1.52
02-05-2019,111-5315779-8210636,MOL-295400,,Wakarusa,IN,1,27,23.61,3.39
02-05-2019,111-5656710-1425823,3MM-R1547(10),,LOS BANOS,CA,1,6.59,5.28,1.31
02-05-2019,111-0968583-4693023,3MM-R1547(10),,Atlanta,GA,1,6.59,5.28,1.31
02-05-2019,113-5491276-8927414,3MM-R1547(10),,TULSA,OK,1,6.59,5.28,1.31
02-05-2019,113-2072645-8273805,3MM-R1547(10),,henderson,NV,1,6.63,5.28,1.35
02-05-2019,111-4046522-0638666,3MM-R1547(10),,MOUNTAIN GREEN,UT,1,6.59,5.28,1.31
02-05-2019,114-7238985-3546621,TOR-MS407W(B),,JAMESTOWN,RI,2,23.9,18.86,5.04
02-05-2019,114-2332444-8001844,3MM-R1547(10),,YORK,PA,1,6.59,5.28,1.31
02-05-2019,113-5878692-9629001,3MM-H1624,,LEAVENWORTH,WA,1,6.01,4.4,1.61
02-05-2019,111-1050080-7109861,TOR-MS407W(B),,RUSKIN,FL,1,11.95,10.92,1.03
02-05-2019,114-8072818-6430633,3MM-R1547(10),,VALLEY CENTER,KS,1,6.59,5.28,1.31
02-05-2019,114-7005652-9602654,TOR-MS407W(B),,CANTON,OH,1,11.95,9.93,2.02
02-05-2019,113-9034461-4578660,3MM-R1547(10),,INDIAN HARBOUR BEACH,FL,1,6.59,5.28,1.31
02-05-2019,113-5539313-0988208,MDL-NON80328,,AUSTIN,TX,1,9.89,7.9,1.99
02-05-2019,114-3089103-8270617,3MM-R1547(10),,MONTEREY,CA,1,6.59,5.28,1.31
02-05-2019,112-0370360-4186663,TOR-MS407W(B),,STERLING,VA,1,11.95,9.93,2.02
02-05-2019,112-8972871-9389821,3MM-R1547(10),,Pembroke,MA,1,6.59,5.28,1.31
02-05-2019,112-6352340-5837815,3MM-R1547(10),,Morristown,NJ,1,6.59,5.28,1.31
02-05-2019,112-9330811-2190602,TOR-MS407W(B),,MARLBORO,NJ,1,11.95,9.93,2.02
02-05-2019,114-4313269-4033006,MDL-NON80328,,PUEBLO,CO,1,9.89,7.9,1.99
02-05-2019,111-8945282-5147434,TOR-MS407W(B),,SALEM,OR,1,11.95,9.93,2.02
02-05-2019,113-6365388-0526610,3MM-R1547(10),,MIAMI,FL,1,6.59,5.28,1.31
02-05-2019,111-9607821-9406643,TOR-MS407W(B),,Bourbonnais,IL,1,11.95,9.93,2.02
02-05-2019,111-0701521-3198664,MDL-NON80328,,WATSONVILLE,CA,1,9.89,7.9,1.99
02-05-2019,114-7878104-5374653,TOR-MS407W(B),,Chicago,IL,1,11.95,10.92,1.03
02-05-2019,111-1058342-6497043,TOR-MS407W(B),,BEND,OR,1,11.95,9.93,2.02
02-05-2019,114-2691565-8956202,OMR-HEM-90XL,,La Jolla,CA,1,690,484.52,205.48
02-05-2019,114-9020628-9462630,MOL-1434(B),,COLLEGEVILLE,PA,1,21.37,15.01,6.36
02-05-2019,113-4834657-7573859,TOR-MS407W(B),,FENTON,MI,1,11.95,9.93,2.02
02-05-2019,112-0861113-6105821,3MM-R1547(10),,Montgomery,AL,1,6.59,5.28,1.31
02-05-2019,113-6647211-5425064,PRK-12-02(A),,CONGERS,NY,1,4.05,3.26,0.79
02-05-2019,114-8308770-2253065,3MM-R1547(10),,GAITHERSBURG,MD,1,6.59,5.28,1.31
02-05-2019,113-3237327-5542627,MDL-NON80328,,TACOMA,WA,1,9.89,7.9,1.99
02-05-2019,112-9884459-6878610,WEL-24400U,,BIRMINGHAM,AL,1,7.7,6.18,1.52
02-05-2019,112-8574898-7760216,3MM-2560(X2),,Irasburg,VT,1,13.46,10.49,2.97
02-05-2019,111-7051436-4609809,3MM-R1546(B),,kamuela,HI,1,23,20.01,2.99
02-05-2019,111-4041365-3393832,HOL-7806(E),,SUFFOLK,VA,1,24.31,22.7,1.61
02-05-2019,111-7848752-0423453,TOR-MS407W(B),,MCKINNEY,TX,1,11.95,8.93,3.02
02-05-2019,111-7848752-0423453,3MM-H1626,,MCKINNEY,TX,1,6.99,4.72,2.27
02-05-2019,111-7848752-0423453,3MM-H1626,,MCKINNEY,TX,1,6.99,4.6,2.39
02-05-2019,114-9191812-2285807,3MM-R1547(10),,MARTINSBURG,WV,1,6.59,9.27,-2.68
02-05-2019,114-8925941-2238662,3MM-2560(X2),,ENOSBURG FALLS,VT,1,13.46,10.49,2.97
02-05-2019,114-8725450-4704207,3MM-1626W,,ATLANTA,GA,2,35.4,31.52,3.88
02-05-2019,111-5307301-5746619,3MM-AC-036(X2),,ROUND ROCK,TX,1,9.21,7.33,1.88
02-05-2019,114-2967961-6597018,MDL-NON80328,,Marietta,GA,1,9.89,7.9,1.99
02-05-2019,112-5821024-4208228,3MM-R1547(10),,FINGER,TN,1,6.59,5.28,1.31
02-05-2019,114-8957294-9033060,HOL-7910E(B),,SAN ANTONIO,TX,5,74.9,48.6,26.3
02-05-2019,114-8957294-9033060,HOL-7910E(B),,SAN ANTONIO,TX,1,14.98,8.02,6.96
02-05-2019,113-3853092-2157052,TOR-MS407W(B),,Scotts Valley,CA,1,11.95,13.92,-1.97
02-05-2019,111-9929847-8475428,3MM-1537(X4),,FALLON,NV,1,19.5,14.04,5.46
02-05-2019,114-5697328-9075422,3MM-2560(X2),,FOSTER CITY,CA,1,13.46,10.49,2.97
02-05-2019,114-1830062-1831449,MOL-1434(B),,SAND SPRINGS,OK,1,21.37,15.01,6.36
02-05-2019,112-4882738-0328225,TOR-MS407W(B),,Peoria,IL,3,35.85,33.16,2.69
02-05-2019,112-4882738-0328225,TOR-MS407W(B),,Peoria,IL,3,35.85,21.42,14.43
02-05-2019,112-9379723-5889058,3MM-R1541(20),,Scarsdale,NY,1,7.55,5.97,1.58
02-05-2019,111-5992751-3741040,3MM-R1541(20),,HIDALGO,TX,1,7.55,5.97,1.58
02-05-2019,111-8362090-8969853,3MM-R1547(10),,FORT WALTON BEACH,FL,1,6.59,5.28,1.31
02-05-2019,113-6493131-4672249,MDL-NON80328,,PERRIS,CA,1,9.89,7.9,1.99
02-05-2019,111-9108329-0090621,TOR-MS407W(B),,HUNTINGTON BEACH,CA,1,11.95,9.93,2.02
02-05-2019,111-7205112-3744243,3MM-R1547(10),,Kailua Kona,HI,1,6.59,5.28,1.31
02-05-2019,112-8919292-4774613,3MM-R1547(10),,Battle Ground,WA,1,6.59,5.28,1.31
02-05-2019,112-0763214-6244256,3MM-AC-036,,MELROSE,MA,1,5.42,4.71,0.71
02-05-2019,112-3114596-9146625,WEL-24400U,,BRUNSWICK,ME,1,7.7,6.18,1.52
02-05-2019,114-2861448-1667443,TOR-MS407W(B),,Upland,IN,1,11.95,10.92,1.03
02-05-2019,111-8932988-7686608,3MM-R1547(10),,HOMEWOOD,AL,1,6.59,5.28,1.31
02-05-2019,112-2680390-0678616,MDL-NON80328,,SNELLVILLE,GA,1,9.89,7.9,1.99
02-05-2019,112-2712290-0481812,3MM-R1547(10),,Gainesville,FL,1,6.59,5.28,1.31
02-05-2019,113-3545755-5815459,3MM-H1624,,MEDIA,PA,1,6.01,4.4,1.61
02-05-2019,111-7317891-6788214,3MM-R1547(10),,FRANKFORT,KY,1,6.59,5.28,1.31
02-05-2019,112-8238670-4741066,TOR-MS407W(B),,Tonawanda,NY,1,11.95,9.93,2.02
02-05-2019,112-4483744-7373838,3MM-H1624,,HAMPSTEAD,MD,1,6.01,4.4,1.61
02-05-2019,114-3646902-5968216,3MM-R1547(10),,GREEN VALLEY,AZ,1,6.59,5.28,1.31
02-05-2019,114-2466950-7275465,3MM-R1547(10),,MOUNT HOREB,WI,1,6.59,5.28,1.31
02-05-2019,112-8313639-9621014,3MM-1624W(B),,SAULT SAINTE MARIE,MI,1,16.64,14.78,1.86
02-05-2019,114-6050341-5123429,TOR-MS407W(B),,WAXHAW,NC,1,11.95,9.93,2.02
02-05-2019,112-0431671-1907428,3MM-1624W(B),,CONROE,TX,1,16.64,14.78,1.86
02-05-2019,111-4781139-9767402,3MM-R1547(10),,POCATELLO,ID,1,6.59,5.28,1.31
02-05-2019,111-3260486-4061867,TOR-MS407W(B),,NEW MILFORD,CT,1,11.95,9.93,2.02
02-05-2019,113-6431597-4033849,3MM-AC-036,,CENTRAL,SC,1,5.42,4.71,0.71
02-05-2019,111-0594571-1770648,MDL-NON80328,,Los Alamos,CA,1,9.89,13.89,-4
02-05-2019,111-3274999-4885818,3MM-6152,,ST PETERSBURG,FL,1,161.49,141.1,20.39
02-05-2019,113-4239916-5991403,3MM-6165,,COLUMBIA,MO,1,183.99,143.8,40.19
02-05-2019,111-2828347-6534626,3MM-R1547(10),,GAINESVILLE,GA,1,6.59,5.28,1.31
02-05-2019,111-0300546-0695416,3MM-R1547(10),,Omaha,NE,1,6.59,5.28,1.31
02-05-2019,112-6167072-7004217,3MM-1624W(B),,EAST SYRACUSE,NY,1,16.64,14.78,1.86
02-05-2019,112-7733931-1563431,TOR-MS407W(B),,MIAMI,FL,1,11.95,10.92,1.03
02-05-2019,114-9387590-4076242,3MM-AC-036,,YORK,PA,1,5.42,4.71,0.71
02-05-2019,112-2411380-3752246,MOL-1437(A),,WYOMISSING,PA,1,18.88,14.03,4.85
02-05-2019,112-2639924-3843424,3MM-R1546(B),,Holdrege,NE,1,23,20.01,2.99
02-05-2019,114-6689432-5561845,3MM-2146,,NASHVILLE,TN,1,80,67.12,12.88
02-05-2019,114-0971868-9949000,3MM-R1547(10),,BEND,OR,1,6.59,5.28,1.31
02-05-2019,112-4312795-8081842,3MM-R1547(10),,ALTUS,OK,1,6.59,5.28,1.31
02-05-2019,114-8869145-5796220,3MM-1626W,,DUNNELLON,FL,1,17.7,15.76,1.94
02-05-2019,114-2529168-3077056,KEL-GEL60GM,,las vegas,NV,1,84.89,74.22,10.67
02-05-2019,112-6035835-6004210,3MM-R1547(10),,EAGLE,ID,1,6.59,5.28,1.31
02-05-2019,111-8898650-7925805,TOR-MS407W(B),,LARAMIE,WY,1,11.95,9.93,2.02
02-05-2019,111-6987563-9963421,TOR-MS407W(B),,KAUKAUNA,WI,1,11.95,9.93,2.02
02-05-2019,114-9603589-0998652,3MM-H1546,,GREENFIELD,IN,1,5.57,4.34,1.23
02-05-2019,111-0585687-6032214,3MM-H1624,,GOODYEAR,AZ,1,6.01,4.4,1.61
02-05-2019,111-7093975-5121811,MDL-NON80328,,LA MESA,CA,1,9.89,7.9,1.99
02-05-2019,112-3505956-0933050,3MM-1626W,,FORREST,IL,1,17.7,15.76,1.94
02-05-2019,114-7037231-5729866,3MM-2560(X2),,SPRINGFIELD,NJ,10,134.6,95.9,38.7
02-05-2019,112-1068794-9865818,3MM-R1547(10),,MARIETTA,GA,1,6.59,5.28,1.31
02-05-2019,112-8659234-4855405,3MM-R1546(B),,ORLANDO,FL,1,24,20.16,3.84
02-05-2019,113-4122623-5107430,3MM-1626W,,WASHINGTON,DC,1,17.7,15.76,1.94
02-05-2019,113-7948151-9033045,3MM-R1547(10),,MINOT,ND,2,13.18,9.56,3.62
02-05-2019,113-7635025-2680246,3MM-1626W,,North Haven,CT,1,17.7,15.76,1.94
02-05-2019,114-6904245-2869048,TOR-MS407W(B),,ALBUQUERQUE,NM,1,11.95,9.93,2.02
02-05-2019,114-7168458-9292253,TOR-MS407W(B),,HUNTSVILLE,UT,1,11.95,9.93,2.02
02-05-2019,114-8795985-9105857,3MM-1626W,,DAYTON,OH,1,17.7,15.76,1.94
02-05-2019,111-2979830-8581028,TOR-MS407W(B),,GRAY SUMMIT,MO,1,11.95,9.93,2.02
02-05-2019,113-0283670-8186626,3MM-R1547(10),,COLUMBUS,IN,1,6.59,5.28,1.31
02-05-2019,114-8056778-3487453,3MM-2560(X2),,PHOENIX,AZ,4,53.84,49.67,4.17
02-05-2019,114-8056778-3487453,3MM-2560(X2),,PHOENIX,AZ,6,80.76,47.22,33.54
02-05-2019,112-9854288-5442651,WEL-24400U,,IRON MOUNTAIN,MI,1,7.7,6.18,1.52
02-05-2019,113-1621144-6692228,WEL-52432-U(X25),,West Monroe,LA,1,33.45,32.82,0.63
02-05-2019,113-1621144-6692228,WEL-52432-U(X25),,West Monroe,LA,1,33.45,22.78,10.67
02-05-2019,111-8256322-5186611,3MM-R1547(10),,EAST SETAUKET,NY,1,6.59,5.28,1.31
02-05-2019,112-6400199-9472206,MOL-1434(B),,SAVANNAH,GA,1,21.37,15.01,6.36
02-05-2019,113-8812114-3750609,3MM-H1624,,DALLAS,TX,1,6.01,4.4,1.61
02-05-2019,114-8340845-5118621,3MM-1626W,,MILLEDGEVILLE,GA,1,17.7,15.76,1.94
02-05-2019,114-2416666-4459446,SOT-140176,,NEW YORK,NY,1,32.95,31.54,1.41
02-05-2019,114-4684200-0811407,3MM-1626W,,shelton,CT,1,17.7,15.76,1.94
02-05-2019,111-1108454-0386601,TOR-MS407W(B),,Lyons,OR,1,11.95,9.93,2.02
02-05-2019,111-5410672-1259453,3MM-R1541(20),,CUERO,TX,1,7.55,5.97,1.58
02-05-2019,114-7027054-5614649,MOL-1437(A),,Carl Junction,MO,1,18.85,14.02,4.83
02-05-2019,111-9368574-2825017,3MM-R1547(10),,Cullman,AL,1,6.59,5.28,1.31
02-05-2019,111-6759395-3861807,3MM-1626W(C),,MARTINSVILLE,IN,1,17,15.14,1.86
02-05-2019,113-0384782-4256205,3MM-R1547(10),,N TOPSAIL BEACH,NC,2,13.18,10.55,2.63
02-05-2019,112-1802001-3245857,MOL-1434(B),,MANHEIM,PA,1,21.37,15.01,6.36
02-05-2019,113-7919576-5875427,TOR-MS407W(B),,SAN MATEO,CA,1,11.95,9.93,2.02
02-05-2019,114-1506615-5880256,3MM-R1546(B),,TEMECULA,CA,1,24,20.16,3.84
02-05-2019,113-3072817-0503418,3MM-R1547(10),,OLYMPIA,WA,1,6.59,5.28,1.31
02-05-2019,114-0864650-6905042,3MM-1626W(X2),,SEATTLE,WA,1,32.84,34.26,-1.42
02-05-2019,114-0864650-6905042,3MM-1626W(X2),,SEATTLE,WA,1,32.84,24.4,8.44
02-05-2019,113-8812114-3750609,3MM-H1624,,DALLAS,TX,1,6.01,3.4,2.61
02-05-2019,114-5042144-2738649,3MM-1624W(B),,ROSEVILLE,CA,1,16.64,14.78,1.86
02-05-2019,114-8031936-5729831,MDL-NON80328,,DUNMORE,PA,1,9.89,7.9,1.99
02-05-2019,113-7635893-4973849,3MM-AC-036,,FRESNO,CA,1,5.42,4.71,0.71
02-05-2019,112-2164768-8209001,3MM-H1624,,whitestone,NY,1,6.01,4.4,1.61
02-05-2019,114-2908189-0520219,3MM-H1624,,OAKLAND,CA,2,12.02,7.8,4.22
02-05-2019,113-8566527-2179418,TOR-MS407W(B),,NEWARK,DE,1,11.95,9.93,2.02
02-05-2019,112-7271496-0040201,3MM-AC-036(X2),,MAPLEWOOD,NJ,1,9.23,7.33,1.9
02-05-2019,111-1741099-2934646,MDL-NON80328,,BERNARDSVILLE,NJ,1,9.89,7.9,1.99
02-05-2019,114-3112032-7485863,3MM-1626W(X2),,MACON,MO,2,65.68,58.66,7.02
02-05-2019,113-7822214-6511465,3MM-R1547(10),,COLUMBIA STATION,OH,1,6.59,5.28,1.31
02-05-2019,112-5214702-7302620,3MM-R1547(10),,NEW YORK,NY,1,6.59,5.28,1.31
02-05-2019,112-0798358-6131429,3MM-R1547(10),,SILVER LAKE,OH,1,6.59,9.27,-2.68
02-05-2019,112-1789082-5732226,3MM-R1547(B),,BEAVERTON,OR,1,26,19.77,6.23
02-05-2019,113-8274934-5262611,3MM-1626W,,LAKEWOOD,CO,1,17.7,15.76,1.94
02-05-2019,113-7459365-0157859,3MM-R1547(10),,SALT LAKE CITY,UT,1,6.59,5.28,1.31
02-05-2019,113-2844812-1712220,3MM-R1547(10),,KANSAS CITY,MO,1,6.59,5.28,1.31
02-05-2019,113-0282575-0548242,HOL-7805(E),,LOS ANGELES,CA,1,27.57,18.2,9.37
02-05-2019,112-9552879-9387434,TOR-MS407W(B),,PETALUMA,CA,1,11.95,9.93,2.02
02-05-2019,114-2120259-1356246,MOL-1434(B),,Aurora,CO,1,21.37,15.01,6.36
02-05-2019,114-3515074-9093823,3MM-1626W,,MARICOPA,AZ,1,17.7,15.76,1.94
02-05-2019,113-3350809-3922659,3MM-H1624,,Edgewood,KY,3,18.03,11.68,6.35
02-05-2019,113-3350809-3922659,3MM-H1624,,Edgewood,KY,1,6.01,2.92,3.09
02-05-2019,113-5948292-0420242,PRK-12-02(X2),,JACKSON,OH,1,5.95,5.01,0.94
02-05-2019,111-5544278-0723416,MOL-1434(B),,TELFORD,PA,1,21.37,15.01,6.36
02-05-2019,112-0204343-7057813,3MM-R1547(10),,STILWELL,OK,1,6.59,5.28,1.31
02-05-2019,111-9014244-1565016,3MM-H1624,,Huntington Beach,CA,1,6.01,4.4,1.61
02-05-2019,111-1521415-4127414,PRK-12-02(X2),,JOPLIN,MO,1,5.95,5.01,0.94
02-05-2019,114-7356357-7343402,3MM-R1547(10),,PLEASANTON,CA,1,6.59,5.28,1.31
02-05-2019,112-4682671-7782606,TOR-MS407W(B),,SPRING HOPE,NC,1,11.95,13.92,-1.97
02-05-2019,114-5776094-1999412,MDL-NON80328,,WISCONSIN RAPIDS,WI,1,9.89,7.9,1.99
02-05-2019,111-1520615-2037826,3MM-R1547(10),,ANAHEIM,CA,1,6.59,5.28,1.31
02-05-2019,113-7813286-7429801,3MM-R1547(10),,SIMI VALLEY,CA,1,6.59,5.28,1.31
02-05-2019,111-9071007-9008234,TOR-MS407W(B),,NEW YORK,NY,1,11.95,9.93,2.02
02-05-2019,113-5378854-3525815,TOR-MS407W(B),,GLASTONBURY,CT,2,23.9,18.86,5.04
02-05-2019,113-6300671-4738647,3MM-1624W(20B),,KNOXVILLE,TN,1,7.07,4.45,2.62
02-05-2019,113-6012809-7681024,PRK-12-02(X2),,Chicago,IL,1,5.95,5.01,0.94
03-05-2019,114-6030791-7397045,3MM-H1624,,LEANDER,TX,2,12.02,13.04,-1.02
03-05-2019,114-6030791-7397045,3MM-H1624,,LEANDER,TX,1,6.01,3.92,2.09
03-05-2019,114-6030791-7397045,3MM-H1624,,LEANDER,TX,6,36.06,17.52,18.54
03-05-2019,114-6030791-7397045,3MM-H1624,,LEANDER,TX,6,36.06,17.52,18.54
03-05-2019,114-4814379-6674619,3MM-2560,,DORAL,FL,1,7.74,14.61,-6.87
03-05-2019,114-4814379-6674619,3MM-2560,,DORAL,FL,8,61.92,34.48,27.44
03-05-2019,114-4814379-6674619,3MM-2560,,DORAL,FL,1,7.74,4.31,3.43
03-05-2019,111-8538193-5806602,3MM-1539(X3),,RANCHO SANTA MARGARITA,CA,1,14.95,13.68,1.27
03-05-2019,112-3894127-4870663,3MM-R1547(10),,YUBA CITY,CA,2,13.18,9.56,3.62
03-05-2019,111-1812019-0933858,3MM-R1547(10),,BOUNTIFUL,UT,1,6.59,5.28,1.31
03-05-2019,113-0165711-8914604,3MM-R1547(10),,PRAIRIE CITY,IA,1,6.59,5.28,1.31
03-05-2019,113-8144905-4006614,3MM-R1547(10),,LAKE POINT,UT,1,6.59,5.28,1.31
03-05-2019,112-0920145-4751400,3MM-R1547(10),,NORTH LAS VEGAS,NV,1,6.59,5.28,1.31
03-05-2019,111-2467904-9949818,3MM-1624W(B),,HOLMDEL,NJ,1,16.62,17.26,-0.64
03-05-2019,111-2467904-9949818,3MM-1624W(B),,HOLMDEL,NJ,1,16.62,12.28,4.34
03-05-2019,112-2377625-9688225,3MM-1539(X3),,COVINA,CA,1,14.95,13.68,1.27
03-05-2019,113-8375731-8388227,3MM-AC-036,,RESEDA,CA,1,5.49,4.72,0.77
03-05-2019,114-9568470-0214664,3MM-AC-036,,ROCHESTER,NY,1,5.49,4.72,0.77
03-05-2019,112-4313646-8322634,3MM-AC-036,,STILLWATER,MN,1,5.41,4.71,0.7
03-05-2019,111-3545467-6845837,3MM-R1547(10),,ELKHORN,WI,1,6.59,5.28,1.31
03-05-2019,111-2501723-1538651,3MM-R1547(10),,ARLINGTON,TX,1,6.59,5.28,1.31
03-05-2019,114-8935119-1229034,3MM-1624W(B),,Parker,CO,1,16.64,14.78,1.86
03-05-2019,114-1907135-8279426,3MM-R1547(10),,Hermitage,TN,1,6.59,5.28,1.31
03-05-2019,111-6102443-8457010,3MM-1539(X3),,Dinuba,CA,1,14.95,13.68,1.27
03-05-2019,114-2809271-5333824,3MM-R1547(10),,Manchester,MO,1,6.59,5.78,0.81
03-05-2019,111-3701571-3761823,PRK-12-02(X2),,WEST SALEM,OH,1,5.95,9,-3.05
03-05-2019,111-9147228-1938600,3MM-1626W,,STAFFORD,VA,2,35.4,31.52,3.88
